ID VALUE SCORE
68444739 328487.61742 0.68726
54701069 92325.46007 0.15187
8423869 257351.58048 0.41556
12549112 135047.85365 0.50333
55030150 241295.05757 0.78721
14690418 40930.00561 0.28865
50811504 182317.88939 0.42617
50382398 711410.1008 0.95111
12356962 198493.82768 0.95195
96399342 655520.86095 0.07564
75157618 148676.6625 0.50233
84099464 671280.15086 0.33054
31216478 362170.09856 0.17203
39559897 69626.90001 0.69917
93601733 468102.41994 0.71864
38447706 1519.66178 0.79202
37827777 788761.49057 0.82671
55834390 58679.58008 0.53716
87683262 82400.83255 0.66062
64316284 135970.08645 0.82158
68862376 219456.27894 0.48157
63689616 366836.70122 0.69028
37141516 50847.95334 0.57559
95913363 2519.42199 0.9364
50970308 15903.42488 0.77549
14653893 743272.17409 0.12428
22228421 561850.4947 0.09942
24430514 475551.24152 0.86921
5948859 140153.71447 0.46676
20301638 8566.29685 0.40322
4990265 412074.90405 0.76322
29124705 264005.17341 0.34928
84750167 295819.24245 0.85998
30916355 241148.97072 0.26121
430969 64787.59179 0.62885
22638084 630141.33357 0.52789
12976874 67950.90607 0.17942
12315948 202088.31022 0.6945
58688106 284978.53291 0.74665
61437996 181772.50528 0.16091
44861292 130973.59067 0.81678
45376647 773875.32797 0.99875
56178287 123191.86114 0.84683
78312848 302640.17832 0.04914
21863319 158667.25198 0.27213
89660927 616799.12037 0.63933
13131533 208414.78244 0.48123
18020761 309553.46027 0.835
85493820 389110.13956 0.37087
92592071 264878.03611 0.19476
71906776 418572.4941 0.86337
50838519 692453.03542 0.70094
35772922 254924.81284 0.35807
24506631 289156.56401 0.66053
83108413 47763.90363 0.63682
46667801 212546.54056 0.90333
3324682 516873.1495 0.02989
71995422 58911.55993 0.13593
82139844 23737.93212 0.41334
99035042 24208.15004 0.17281
58955903 128398.01513 0.82957
22927726 135077.97886 0.06261
7252904 523894.51495 0.82097
48873944 10178.53691 0.74945
1791694 24295.73611 0.75716
91016246 367963.32316 0.39377
66420964 403763.38822 0.39052
71818450 2756.00146 0.15939
17453293 328023.02126 0.71623
14978791 182742.04785 0.10142
84320452 78747.67301 0.92864
42689056 126740.2188 0.9017
90862000 140846.74456 0.46035
84642767 749754.86239 0.21915
81638494 199330.8324 0.45788
45406184 38927.6829 0.68804
16713331 287427.1177 0.44269
50397833 96157.76255 0.32767
95159059 659950.7247 0.92063
19268718 127068.17333 0.60234
17126688 31706.17848 0.52942
90671590 10741.81359 0.2223
87154923 140458.54512 0.3578
61111213 316897.60568 0.69274
73785017 49890.59211 0.02594
39991980 180672.59293 0.65839
16392822 498483.1069 0.26442
69992745 1742.1983 0.90921
37324687 351513.32582 0.20904
44978444 822782.84296 0.28243
77676479 647280.94345 0.18839
20891181 326143.37508 0.44997
8155003 230969.19895 0.27101
94900481 222348.77883 0.67745
1721756 17536.13521 0.67979
98257485 459415.6078 0.51642
79324136 96031.28457 0.11046
53200024 489046.42306 0.81073
94398153 171463.98217 0.25789
39290773 71909.27962 0.47839
91718841 345267.13986 0.35682
94050333 364511.14902 0.74982
28585894 176329.31344 0.98227
44050111 545032.30596 0.84425
9759155 427232.67126 0.93728
18979330 201551.3309 0.42971
61424225 412801.83303 0.92515
40992604 143900.15955 0.33942
63215535 149192.15694 0.91408
70238531 449922.77601 0.3247
76978695 157168.46998 0.71882
71575062 221579.48875 0.53838
74042128 68630.89088 0.41034
78768539 189854.20936 0.13413
89660964 58090.93943 0.26794
86610150 571017.6061 0.03514
66328618 90473.93873 0.41421
69513209 35289.19761 0.88313
24279076 294728.54608 0.10998
63084479 101692.36478 0.22364
17452214 416325.38865 0.93249
82834334 252222.35808 0.43092
15744037 10888.68394 0.0149
15156364 289892.60397 0.02159
3671666 29184.30851 0.10663
62390866 82043.67465 0.43967
37393582 19056.99419 0.99629
30310767 129952.05344 0.62557
60695873 181804.54472 0.00742
84960156 49809.32811 0.54626
6791761 42892.73194 0.60394
70727707 594366.88969 0.10014
66316639 260116.11621 0.16323
60936836 187661.16551 0.65644
36705877 58333.35284 0.51571
16322171 304787.60855 0.88239
93294614 8799.43711 0.81045
48592368 432370.35707 0.40674
82513081 321103.68249 0.61743
55920214 136242.06148 0.33011
8029904 224876.02745 0.39142
90771487 276576.03036 0.98668
13801958 227173.20738 0.4683
54234948 126589.79627 0.422
96314309 57228.76759 0.63187
2587465 349248.5564 0.75319
63877542 652436.11791 0.14717
53807675 30174.92677 0.67151
76950746 305315.50112 0.76604
27232999 10064.43569 0.44542
48825943 98754.33257 0.18585
43768264 101314.12293 0.45561
84773223 297860.67494 0.61215
34815086 47594.86789 0.54209
81430900 546301.82961 0.33633
30323905 422241.17732 0.57319
56258850 18220.92722 0.21886
86258830 430146.79552 0.02544
6878329 318809.64863 0.47968
