ID VALUE SCORE
23331274 388830.63194 0.47576
9253046 316821.65878 0.10382
47536200 108578.43242 0.37264
26832046 56513.13374 0.07196
74644635 736603.57645 0.1415
88149013 119921.23864 0.3254
76624676 121893.91967 0.55951
89934666 475335.47324 0.63739
33842570 176313.96224 0.38952
56002945 350941.95983 0.82863
40003978 798646.01492 0.40421
77527608 161796.83474 0.56951
40611164 416537.91587 0.49637
38625201 30097.55168 0.8942
24043519 793997.29822 0.78194
30290505 539043.27958 0.79296
28058762 1316.89069 0.381
76777087 82905.57772 0.38588
7698789 80535.065 0.87464
82598209 26194.40421 0.56759
96413152 83926.35232 0.25758
53099983 114175.23452 0.15296
3694304 115170.83361 0.47901
43925927 1340.02048 0.11816
19930342 30713.9263 0.94884
15869102 795983.94775 0.718
98627708 79332.46609 0.25997
17096982 453570.02497 0.75409
82525135 93917.56291 0.3576
50716299 335823.90467 0.08595
26305296 187479.00072 0.71672
17820412 13522.80584 0.52948
87870802 511324.64651 0.43802
68011224 384074.94772 0.62743
32555760 80365.22587 0.26642
79038004 38870.86594 0.9497
92976972 6800.82658 0.147
764766 204954.11428 0.02017
32333055 815887.73833 0.10639
63427169 149161.13667 0.25396
27357459 48751.7807 0.28806
93206774 84609.9462 0.97793
58639979 345885.75822 0.51659
82508981 121592.6646 0.2616
55499362 28354.60252 0.45306
30225471 770055.34246 0.90948
27565774 780080.27739 0.1463
32076117 8318.52653 0.00034
32603778 83540.33237 0.00145
64997579 42262.5324 0.00764
32240669 569209.8006 0.00867
92625173 105016.33876 0.00973
68839688 141038.06178 0.01366
58812939 153174.6181 0.02016
41916924 21864.93062 0.02308
62511133 239882.61144 0.02703
41190790 280292.98633 0.02735
31424660 816329.42434 0.02961
96504907 465479.24848 0.03726
51598669 528974.04343 0.03733
73377497 134906.13533 0.03862
72505521 262687.97107 0.03897
1302350 394642.78956 0.04657
42128268 778620.28118 0.05064
2256560 220368.9664 0.05168
40067231 252619.61291 0.05903
1016763 30997.85657 0.05963
99790234 649783.37136 0.06112
44858911 86694.1054 0.06288
51254603 36633.04928 0.07422
54156021 3951.63009 0.07443
32551448 1113.34128 0.07642
77993716 268263.43012 0.09055
82463918 174594.6777 0.0924
47145827 711806.1927 0.0944
94862020 614032.73387 0.11025
20430962 252945.46364 0.11048
35288066 240580.01825 0.11721
47494439 120399.96166 0.1247
27246821 622773.00895 0.13758
25205028 811575.54224 0.14248
14963396 326556.15448 0.14982
74365314 531000.77412 0.17009
38543419 19184.47464 0.17962
30293817 102753.92867 0.20096
37652484 539483.888 0.22508
18709706 574270.21064 0.2329
59157136 223962.22862 0.23852
36900903 62860.36329 0.24274
23630249 53498.15508 0.24717
69365949 100563.30812 0.25461
53942556 57670.43595 0.26357
33780833 144828.17013 0.26466
47541701 40627.43675 0.27266
84140300 349214.73246 0.27302
84003509 72371.73019 0.27474
37856234 32399.24439 0.29426
66344264 895974.47826 0.30314
76846022 58455.51747 0.30554
68327091 482770.89765 0.30612
68946502 203778.95881 0.31889
73814600 312752.73521 0.3397
49528388 5400.64252 0.35148
76271032 105486.11835 0.35991
75731152 54660.39134 0.36899
38376019 378364.19381 0.37169
23291290 205602.45054 0.38185
20067282 74736.92669 0.41434
56299485 116760.87355 0.4192
81898910 427003.24694 0.43027
14084519 841671.42377 0.43705
78987852 621077.08294 0.44325
64651991 32.84019 0.44804
8975131 207127.21731 0.45455
40684343 216801.88628 0.45469
20784677 715439.87752 0.47102
89335122 150841.96636 0.4873
86348613 10697.12074 0.4946
3197057 152454.8013 0.49882
65870264 195127.74486 0.53189
25959894 249246.21478 0.5504
7563571 16739.48158 0.55387
36638183 288683.02061 0.57138
96989998 269952.01374 0.58473
96880699 40079.96751 0.59483
26288247 8328.81395 0.62048
67267042 144364.48645 0.62858
14308950 6647.8184 0.64335
2858008 10930.85898 0.64367
22765699 90741.85878 0.66316
56650675 149537.24418 0.66566
2266821 50536.82624 0.67094
20633973 313485.69324 0.68567
51472381 25301.26367 0.71715
55294841 656970.5836 0.73782
37054159 199948.05772 0.74015
28103609 29454.45104 0.76335
85720550 11828.22615 0.76753
15890435 13038.24843 0.77512
70483997 17773.83098 0.77829
49968265 435670.38527 0.77957
39090709 618895.20948 0.78073
52144286 110487.14921 0.79721
55748085 78386.57356 0.80186
46266216 264108.24781 0.8094
65330125 547620.51612 0.8196
92349813 179232.21074 0.84018
47702722 256729.21156 0.87237
85262360 264434.94831 0.10023
43858333 899106.43255 0.10031
12570560 56829.93494 0.10219
40208874 172218.15632 0.13282
29820392 799702.40875 0.13581
44097125 304282.87896 0.14784
91546408 388121.90049 0.15513
84947151 41683.71823 0.16249
46534959 456427.74313 0.16579
97963512 333542.09171 0.16825
85278552 46410.35453 0.16845
42490026 22233.44226 0.17736
43885365 142457.98156 0.1878
51302495 639117.44555 0.1923
98951697 28095.75486 0.19462
87012006 553357.91998 0.19489
47686809 602648.92313 0.20607
2452396 174660.10393 0.21186
21145673 691528.4068 0.21347
28369829 113291.06914 0.21373
52060965 2411.52756 0.22464
39338669 135923.61328 0.2361
39783614 961329.69841 0.2607
36357519 33371.44303 0.26085
18722441 109202.02644 0.27117
78883920 647071.37843 0.28026
92541822 132729.56416 0.2951
38635246 45587.83217 0.30538
60135624 344608.99899 0.31232
282924 370536.90804 0.31744
1691040 276565.10435 0.33082
85911105 695588.92366 0.33426
88694779 250510.46721 0.33544
23198799 188152.66598 0.34406
33555046 728138.67559 0.34476
37919784 165231.54963 0.35097
1083164 386221.38951 0.36885
69085525 82039.75912 0.37589
40698877 18568.55871 0.38242
84350688 118318.80686 0.38628
3074899 234579.85609 0.41752
71605274 44791.31922 0.41908
9928613 122023.78174 0.43717
47381380 528075.30517 0.44048
10569226 111516.17144 0.45054
97710574 552800.54644 0.48566
32402381 262055.58047 0.49988
57562628 9536.45923 0.5101
51694789 741992.65662 0.51373
14023806 117254.5649 0.52576
75007819 160563.40383 0.53629
42441256 343388.69745 0.5439
48055862 26520.13886 0.57234
60891207 56925.04309 0.57663
15383902 200148.17335 0.57929
33339140 161892.57727 0.58426
75456032 104093.92226 0.6091
50139044 59012.05936 0.61333
23296863 266738.38956 0.63739
67880805 23334.5256 0.64185
79772561 121158.98567 0.64574
72322928 105325.72732 0.6507
83629169 205830.36499 0.65534
16785733 64965.38407 0.65651
75483899 178180.71603 0.65757
20476951 724286.34157 0.66465
63998214 4869.9369 0.69918
43198741 191207.00543 0.71511
88080156 429906.27439 0.72808
33247627 302808.08079 0.72908
67268174 378253.43048 0.73541
50104953 423924.08909 0.78167
61509216 146658.96926 0.81255
65824431 189717.20067 0.84631
94243095 16511.30874 0.88214
64287116 253605.87732 0.89248
17993564 280414.94041 0.91042
96730968 38131.73553 0.91217
68731472 15845.7146 0.91385
83533940 83696.75761 0.91664
79169420 28550.20622 0.92849
44030902 49850.36164 0.94577
35953948 647062.41859 0.94966
21625662 90201.45667 0.95311
