ID VALUE SCORE
93545502 214646.45 0.694
55053902 124109.499 0.279
5235058 430537.714 0.418
74487669 139955.602 0.253
13089074 250467.08 0.271
74651719 709201.475 0.169
61908628 189168.744 0.09
18535945 42343.953 0.204
27253211 164372.918 0.986
9931924 81538.04 0.43
55390302 65814.648 0.269
83202336 31612.288 0.311
96350066 885435.138 0.937
73657325 154943.278 0.537
30607389 114826.525 0.405
86479121 244828.147 0.634
41053460 90510.262 0.895
5892110 245811.515 0.728
74149232 171038.156 0.619
28475304 398944.04 0.825
55613868 98417.91 0.444
85761008 51642.062 0.166
77067447 607005.476 0.934
73627265 118782.742 0.393
3275672 200846.014 0.47
46279767 218779.788 0.547
36933784 633423.356 0.773
33509345 387929.364 0.437
47133895 123864.089 0.12
64346534 8333.729 0.804
2314323 18948.746 0.746
49339942 241084.192 0.744
4300733 65225.378 0.73
67988678 182453.167 0.395
66983491 199604.296 0.021
54559653 823188.292 0.955
66990380 275742.364 0.703
78240854 1230.146 0.352
88656082 412325.151 0.548
3393212 1472.411 0.538
57212266 144665.786 0.943
2464036 514272.926 0.523
2928333 310103.894 0.333
63677432 86021.821 0.049
48658751 573559.232 0.675
88147878 28725.689 0.555
53021022 57549.054 0.192
11781604 344006.91 0.801
77648549 712786.919 0.007
64005449 42654.702 0.053
99912324 29341.219 0.639
48541046 242219.016 0.025
46008953 171855.041 0.081
27124538 139547.444 0.86
82055597 586691.77 0.852
94944990 117591.995 0.844
82429583 691463.677 0.131
5720525 619368.458 0.576
76085483 123385.433 0.422
58116504 646450.098 0.952
17092346 389916.333 0.558
58130686 278795.042 0.925
41708323 120392.898 0.294
67828684 104749.15 0.199
12030195 224588.561 0.924
86951852 160007.504 0.728
28344551 694091.945 0.086
70733198 321900.853 0.495
88894029 71521.201 0.031
5210075 29341.795 0.263
7041949 263596.376 0.365
95615280 213722.632 0.063
46322341 333419.091 0.628
69754046 598402.176 0.441
33557368 421668.01 0.031
91783950 282174.458 0.213
86267298 530366.663 0.264
45536846 326662.561 0.237
3619031 260572.514 0.375
42883922 38562.17 0.103
24257615 115545.525 0.933
73259294 140020.254 0.796
39849167 367470.162 0.3
11605669 315261.487 0.66
20328687 382182.605 0.786
38021888 53572.521 0.231
91763122 357318.258 0.568
4770796 7399.563 0.583
27219765 434408.528 0.846
24375361 8171.633 0.316
68909183 36380.885 0.862
63438355 78997.028 0.961
11146828 698559.801 0.554
12348239 184925.411 0.406
89746668 76329.865 0.493
23629651 330864.183 0.48
8366233 356722.926 0.407
60691871 697386.485 0.438
15819258 21042.175 0.608
50820162 212904.748 0.544
72712431 584686.248 1.0
47997613 333182.3 0.02
38555127 460294.065 0.292
75905202 233446.84 0.63
35670167 235184.392 0.764
69394237 191733.101 0.187
51666017 8490.495 0.935
50366080 481968.714 0.893
73998583 218996.767 0.023
64207456 631489.283 0.747
48354116 541529.699 0.746
34315019 777791.484 0.258
63037787 277248.935 0.614
54661224 291758.566 0.651
90195822 80215.865 0.827
81036439 129426.588 0.978
20709162 97573.485 0.717
13029897 715880.096 0.39
70630986 179346.538 0.22
55281261 4197.018 0.525
50187971 87177.757 0.013
71374622 186415.011 0.466
7459253 398692.472 0.836
40823481 89370.153 0.278
50855278 494591.998 0.875
69983285 76747.574 0.496
65320822 528924.85 0.944
61703563 361563.155 0.537
68477463 589417.563 0.372
4489911 61967.825 0.46
34114281 52369.347 0.223
83648956 77124.853 0.067
29248019 2857.991 0.889
43127018 166436.269 0.005
65920364 190634.847 0.781
74859695 99700.263 0.262
21243250 64239.103 0.661
34059508 108530.107 0.281
1765059 876431.047 0.653
58476333 203837.856 0.457
43766566 714188.91 0.904
41746620 80545.722 0.327
32255531 20580.605 0.005
28017686 174498.328 0.799
28275860 212727.459 0.158
64362850 251650.393 0.407
11213429 286364.005 0.927
23235908 84318.891 0.579
61135443 599355.289 0.105
99580987 82340.02 0.204
10989202 67149.628 0.6
90889237 542198.287 0.348
39421604 714435.07 0.253
76672760 610855.028 0.599
40107356 622137.23 0.827
11146585 615628.326 0.677
75496246 63909.309 0.462
20848577 175053.021 0.724
8505759 637593.867 0.397
66136264 245730.933 0.938
89259364 28541.515 0.63
13665184 572940.456 0.874
56690706 180210.607 0.003
50680872 120053.197 0.302
70939320 486464.773 0.989
60765265 49547.628 0.073
55478574 216918.202 0.366
9561284 65971.418 0.77
76884589 13627.945 0.816
13419658 885421.399 0.155
3087351 46955.551 0.509
81221287 587681.435 0.533
5806948 57897.432 0.954
62613211 126481.939 0.272
47367741 112112.226 0.657
