ID VALUE SCORE
1234271 604057.049 0.957
21646306 115431.853 0.758
86879553 43883.777 0.934
85740988 737644.239 0.57
42227770 810057.654 0.704
34458566 220657.035 0.719
44465068 45923.223 0.547
56808773 2560.033 0.065
29300754 307555.39 0.941
88902523 82530.948 0.82
76445817 595605.715 0.155
91715568 49911.881 0.105
63693654 271013.196 0.391
40303948 502797.702 0.866
30675746 776189.208 0.131
12564512 467347.047 0.096
900055 328479.604 0.962
84155146 248775.824 0.473
23839062 593072.635 0.629
69031948 225927.648 0.315
10466150 592593.385 0.101
50346860 71231.094 0.977
19743329 47487.998 0.131
46001056 174756.379 0.024
97836276 357983.33 0.389
88731005 301847.278 0.332
98365484 63406.667 0.688
87903658 253077.666 0.972
88059223 60469.66 0.111
81027287 126125.385 0.624
82624591 284551.842 0.524
49048982 431405.56 0.6
98182736 210894.363 0.319
95163721 49294.6 0.212
8393584 474338.883 0.027
9789249 60844.989 0.962
95923952 590645.147 0.317
9826962 759734.217 0.689
95384758 490165.111 0.206
76308585 36074.208 0.541
59239367 115619.749 0.787
60761619 38057.195 0.023
39678440 535105.356 0.465
66662701 404311.065 0.358
90302170 7742.91 0.152
80502522 18626.094 0.708
45335675 255728.167 0.072
3283448 160990.302 0.7
37116227 151275.058 0.87
89521345 258492.685 0.952
94871824 13076.32 0.342
70405705 102853.405 0.264
86289014 751829.117 0.518
60625413 151508.091 0.403
14613853 441087.794 0.894
14547005 485611.973 0.164
88229750 47530.549 0.301
38495810 313721.086 0.905
9965013 7967.173 0.521
44529343 290154.902 0.427
3384862 25819.634 0.81
12602433 50725.685 0.343
35669871 172714.256 0.857
87513075 232104.464 0.279
30591152 79540.535 0.014
73940849 280135.025 0.707
9431450 616295.573 0.978
86652258 680902.951 0.22
35445718 182236.374 0.569
33346682 59642.531 0.038
73852609 122661.235 0.979
70801174 80443.831 0.914
15062661 38957.564 0.677
34339355 43109.224 0.684
79931703 414080.639 0.005
20636418 258437.578 0.914
16607717 243350.796 0.637
82194866 103232.216 0.352
7246456 83632.008 0.305
77191458 66956.615 0.535
65615674 110462.843 0.565
22364163 288.595 0.227
24406937 160750.47 0.53
79361978 182910.951 0.034
18130193 121345.368 0.794
93890535 441605.925 0.382
37690898 76588.308 0.953
64116537 485434.453 0.591
44781843 27054.052 0.279
46628511 412490.746 0.163
99796378 624237.413 0.571
14404083 283291.884 0.52
82987748 229419.392 0.626
69442319 496923.046 0.019
47783334 32876.733 0.077
2473652 16579.927 0.942
50476802 30653.345 0.852
19155156 19781.214 0.374
91802033 443120.33 0.048
22660228 196356.221 0.429
64195386 392364.432 0.041
43835619 344995.164 0.85
65626523 208217.332 0.513
55946508 408678.221 0.568
78430268 97068.285 0.985
62881809 365819.808 0.208
69651360 134227.319 0.003
70092343 120561.888 0.292
98975960 551401.604 0.371
36862468 542628.433 0.86
46573504 199870.772 0.824
50033870 677906.055 0.243
85759827 93239.801 0.176
53840126 277993.481 0.582
29574164 420405.599 0.421
68597529 304040.716 0.829
71667528 307901.888 0.768
73295692 429102.669 0.572
4363694 20387.532 0.131
21039454 211377.501 0.46
8474573 138048.088 0.146
94214946 3197.21 0.59
61349966 63443.236 0.153
2253085 146872.724 0.221
82919713 167053.034 0.691
11171793 3812.119 0.445
86556478 304916.616 0.834
28606450 417298.778 0.281
48428651 87296.714 0.534
97005268 401250.009 0.709
8954624 301398.229 0.749
7620216 39338.932 0.509
62305494 395077.352 0.488
67920489 213395.941 0.794
34892160 14955.087 0.295
68728352 474508.293 0.775
19139141 76929.406 0.961
63993113 182039.742 0.64
43771592 525978.298 0.81
96919642 146674.719 0.316
77498702 643816.315 0.858
59850053 192290.202 0.731
65362305 60710.383 0.131
27506427 245448.371 0.535
2786911 13988.567 0.884
99513309 178918.191 0.076
28098752 543634.104 0.89
33419857 281896.025 0.968
25343843 30676.45 0.72
32412613 147908.488 0.815
35530603 20042.95 0.743
57480226 342213.412 0.041
19311940 45005.731 0.149
85042683 168433.603 0.608
76260154 578098.779 0.761
76650951 5084.464 0.157
37656763 20563.02 0.561
36950640 222535.567 0.379
47532752 12194.605 0.549
4866735 238044.218 0.701
82151746 165267.618 0.679
29478146 24239.233 0.509
33962162 198159.94 0.282
9566641 221162.193 0.049
64809846 126487.734 0.204
68268461 18518.117 0.274
93149996 479467.789 0.886
95513511 499333.075 0.99
26294835 270450.128 0.825
36425833 703725.819 0.593
15333806 49408.863 0.97
23222533 187664.613 0.335
84104483 271088.792 0.061
79556260 489115.963 0.423
58709157 507085.679 0.985
57601138 95243.333 0.598
76711929 170390.808 0.194
94885830 119211.978 0.484
1925798 75625.0 0.925
87390795 126330.038 0.987
27751806 39565.699 0.961
16321352 599369.467 0.307
92732162 460884.406 0.527
18640583 573124.467 0.332
12209495 485767.76 0.177
36525705 27845.034 0.239
35697158 227108.976 0.097
84358888 578675.152 0.133
45291970 174868.728 0.647
99854337 439336.033 0.093
48548694 377696.55 0.663
75857652 234452.351 0.456
50852751 121843.077 0.291
36874332 151070.818 0.685
75616731 2246.751 0.019
22750442 32456.091 0.222
31169776 84676.792 0.962
97096150 731206.953 0.425
87874381 10144.892 0.007
46001152 124216.898 0.988
2053558 85277.819 0.625
86773964 223246.307 0.608
54458949 90879.906 0.195
26849364 261510.316 0.101
64491031 613662.909 0.292
65496255 564282.519 0.505
81044985 717534.978 0.008
85991897 55379.11 0.198
9307635 514006.54 0.975
5214419 147245.103 0.249
32662261 540906.907 0.936
83317017 501574.829 0.079
74183120 182070.313 0.411
222576 239812.716 0.652
25653296 57988.091 0.703
57149882 419861.295 0.77
31835528 14083.975 0.093
52829532 139411.469 0.112
42549177 376582.9 0.21
60873775 305496.551 0.854
95841635 231204.065 0.855
46202499 650304.996 0.836
87408391 308936.313 0.32
14549071 452279.887 0.291
96047900 283467.603 0.157
79092580 123170.262 0.839
59726292 123200.99 0.084
