ID VALUE SCORE
89038177 114551.371 0.745
553196 81189.761 0.967
89971149 407784.842 0.109
19856936 156129.386 0.906
49810591 133830.903 0.241
68021184 101874.56 0.852
68432827 173152.674 0.316
80733270 135761.108 0.532
18004872 16829.762 0.973
48255239 1450.325 0.454
95371113 348427.9 0.469
11570405 42927.824 0.453
29147862 87218.344 0.35
23328105 293630.329 0.031
19868270 46937.817 0.077
37688825 205023.226 0.208
64201196 377095.836 0.987
97682114 6882.768 0.235
45821862 21453.254 0.98
88895278 106103.316 0.846
46864055 573484.207 0.714
62168361 94630.158 0.441
35064700 94493.521 0.728
81105068 274854.407 0.06
98449605 117901.988 0.948
34898328 332539.688 0.045
74537507 183095.218 0.699
24646310 51817.397 0.507
87920255 356351.627 0.826
70141056 384803.146 0.266
28514435 250154.618 0.792
14614411 23105.233 0.419
63018100 41918.534 0.216
46588849 527964.846 0.295
77845953 492433.214 0.546
3083848 250967.661 0.822
31574271 37868.892 0.949
7074504 238570.847 0.566
30491339 577689.021 0.535
94602917 42944.662 0.349
98456353 182790.279 0.314
9189910 259913.196 0.787
73765567 5769.111 0.094
80576224 480941.236 0.803
92819306 11365.477 0.7
79336983 407099.481 0.879
25952714 38264.313 0.141
38737309 4731.386 0.6
97609012 251357.443 0.768
91316843 364407.956 0.14
66572693 134618.887 0.858
57310862 81733.506 0.657
20080690 254749.719 0.269
12633263 434427.517 0.033
28241640 624897.507 0.146
68769562 17521.375 0.451
75870686 423459.036 0.872
70598477 346394.174 0.473
57758584 84622.612 0.426
99303015 387688.409 0.299
78209106 397197.224 0.583
99355429 26633.174 0.774
96526869 12652.318 0.198
15646427 18548.945 0.457
3389235 247667.978 0.458
74596326 371144.449 0.922
9302800 33817.356 0.808
43705013 185428.553 0.433
45835314 313235.76 0.36
71877131 377195.721 0.194
53397122 66012.02 0.358
40928497 564577.161 0.712
88796794 580812.123 0.281
7979142 519157.897 0.804
84159062 111521.667 0.005
73038492 35352.36 0.52
47895955 260450.43 0.096
41336074 365956.703 0.959
88233105 188893.544 0.143
5949209 657206.68 0.823
9646767 139542.012 0.698
3386959 268236.59 0.301
63168889 317522.357 0.977
60578513 59472.165 0.793
59397481 198401.559 0.504
85189857 400193.955 0.283
63967713 390282.209 0.351
28171881 395371.833 0.642
72319305 99892.876 0.844
39831195 145667.633 0.337
51649476 541037.652 0.464
16311250 71343.276 0.273
42177786 10899.382 0.28
17939335 152169.078 0.61
570229 103817.748 0.806
23632095 244484.441 0.385
68310335 374615.719 0.9
68510023 243592.945 0.956
76739955 6972.62 0.914
71156481 11336.185 0.898
86945435 59531.767 0.878
64338000 89802.827 0.466
61932868 314975.52 0.643
74940618 348410.701 0.014
11356404 286232.27 0.272
19109317 54920.763 0.65
80395758 329009.701 0.552
68136334 99797.499 0.271
6776596 202374.734 0.703
75090513 62655.779 0.095
68337506 121060.822 0.052
27747673 18324.15 0.918
44533190 22743.863 0.339
48404668 200706.269 0.263
87529699 51786.109 0.304
34394876 671135.089 0.221
29347716 34781.729 0.756
42617149 61410.813 0.056
43286935 539756.321 0.457
14756691 298580.449 0.3
1945409 535299.692 0.421
91702141 245422.752 0.828
32708706 4362.285 0.335
12702786 164819.7 0.43
54629061 175451.651 0.227
91913117 48776.265 0.986
33287077 285074.877 0.794
97176799 12610.157 0.697
57413835 11812.119 0.781
4364260 472387.357 0.041
1200861 88378.393 0.522
13297085 226785.442 0.719
32676976 544127.795 0.526
69669530 69548.457 0.72
41610328 9427.59 0.589
59405501 48.539 0.635
59102362 250221.272 0.415
25800392 430308.28 0.377
9745763 38482.914 0.055
8974144 73914.761 0.931
78371047 171440.07 0.615
12792343 513467.87 0.335
96045516 152456.705 0.852
93513458 164135.193 0.115
21386197 292137.322 0.983
83779598 355264.373 0.124
90140665 13377.558 0.011
85626045 200635.314 0.652
49427738 316686.641 0.396
62693579 244714.952 0.879
92757215 361343.825 0.625
35680896 52113.862 0.642
25895656 89117.932 0.938
47777171 265532.522 0.086
82208529 68354.039 0.962
79244011 311986.056 0.438
76665721 389911.759 0.053
65083328 23296.133 0.999
92064804 256550.008 0.311
13373018 379492.149 0.978
27689506 235596.965 0.59
15349985 246749.815 0.701
96763189 52817.187 0.955
56872450 36337.645 0.62
7897815 488357.651 0.627
86100379 221672.469 0.038
73968189 522074.122 0.918
67038608 112163.601 0.252
42950843 4219.639 0.143
1576915 550404.464 0.695
83139219 11353.285 0.368
31576246 185267.694 0.011
95280548 98007.502 0.996
65100152 29898.669 0.46
2822851 36055.842 0.816
11300520 524534.654 0.104
13801698 66574.605 0.066
31821426 392905.308 0.075
27359458 59431.121 0.082
49915396 573787.948 0.201
40270112 29373.18 0.914
64552524 445685.315 0.373
51957314 352171.893 0.017
33652965 230777.395 0.14
96963619 37494.293 0.443
57130193 300741.131 0.104
82349696 425357.902 0.433
34815051 482931.727 0.992
31441297 295990.254 0.745
69639352 352171.536 0.506
45209092 919649.615 0.206
2309069 355789.237 0.371
44152523 258378.783 0.623
39329134 200212.643 0.001
53414254 300682.832 0.037
17168706 36966.678 0.987
40901326 455885.381 0.25
8627607 329574.004 0.414
15885051 518075.556 0.198
39466746 295495.324 0.449
38957668 26097.864 0.987
58588274 270214.005 0.987
76416895 555833.085 0.733
22608616 791813.102 0.606
37644513 165156.795 0.777
25073702 246883.039 0.798
49424736 144436.172 0.803
11498853 298192.997 0.912
36769464 113516.122 0.079
2105406 50462.565 0.617
53486569 389800.235 0.304
47667112 301275.476 0.716
5502712 189194.092 0.906
45402848 26007.705 0.222
42147026 9211.876 0.448
22999969 148179.452 0.075
9263818 217144.303 0.235
76118021 270208.359 0.439
45614513 276095.953 0.371
65899482 184954.556 0.264
36008690 26240.658 0.792
64486438 116932.416 0.762
95738279 287693.51 0.446
56109195 332655.425 0.57
44229360 334583.845 0.857
99343030 410707.494 0.599
81105117 158840.068 0.895
47729620 237848.816 0.743
39384890 83101.37 0.522
37569833 133403.151 0.423
64353583 221522.247 0.794
69334937 28811.629 0.062
7667580 53076.045 0.795
73695039 251888.272 0.516
85440150 31284.864 0.571
12656917 1373.801 0.821
61013834 172710.004 0.307
76769025 424211.0 0.753
14831716 39433.115 0.273
57668609 59868.429 0.69
29518855 590058.827 0.707
84019212 92.587 0.279
61638125 117821.998 0.997
74135976 801035.028 0.596
40258819 128097.092 0.56
74450066 262711.721 0.161
52215044 316887.499 0.781
99412678 26708.235 0.916
514457 190305.056 0.107
31446236 263423.26 0.534
6214812 898767.421 0.53
15703765 777675.282 0.755
76032772 30393.753 0.855
34916943 55840.366 0.682
71274502 260777.209 0.529
1710546 28302.848 0.92
59004132 74575.241 0.75
21073765 199197.548 0.573
71631591 184469.083 0.113
42973788 382911.664 0.382
36858902 700395.89 0.302
5209432 280450.961 0.364
78030916 133029.46 0.184
55825750 67763.488 0.26
54333465 324623.677 0.943
7990441 34748.519 0.478
94586735 393404.886 0.345
8289911 362199.129 0.179
45271613 338378.214 0.52
98035104 35470.021 0.449
71506590 66944.033 0.482
42604761 383249.247 0.05
40651302 98574.389 0.149
49659528 41769.724 0.851
85072783 33976.552 0.057
47268612 54875.754 0.32
29951461 64264.105 0.672
34822830 85765.769 0.195
77480968 455584.508 0.937
40538538 44882.318 0.642
9028718 3120.29 0.883
67979544 834403.298 0.033
4179179 485360.647 0.846
73521479 101018.036 0.224
10135415 116510.393 0.182
62424310 390198.312 0.003
71686877 208146.559 0.495
62481915 31714.724 0.334
63840495 203667.299 0.939
73486601 137587.26 0.207
66398297 243922.644 0.676
72344434 696668.701 0.84
50233852 226345.452 0.816
70588614 414227.014 0.406
52316474 117681.841 0.997
33108183 42866.343 0.027
47693509 122504.034 0.563
62309797 207329.804 0.308
16527380 29944.295 0.792
64408402 684607.084 0.827
27621685 3587.901 0.868
81215049 231982.041 0.764
54310505 53954.137 0.774
30012164 458493.161 0.294
85463188 124503.037 0.548
87708512 473716.502 0.519
97926076 132652.66 0.098
56324632 186552.468 0.23
66700050 546855.446 0.432
15825660 88806.334 0.809
90810911 68111.118 0.951
95638572 409154.507 0.224
19859208 11816.857 0.416
1503828 740430.022 0.7
32760662 14641.146 0.851
95599736 21606.946 0.498
54857527 230113.181 0.725
99905384 514824.359 0.495
43496640 545812.48 0.138
88161131 136656.06 0.069
18348843 158552.392 0.093
49063544 105382.099 0.652
67521460 86433.45 0.52
32477383 444320.38 0.887
75413031 380636.958 0.783
4280055 234601.633 0.825
6985467 551202.509 0.084
33789812 807358.809 0.559
62789141 288716.663 0.145
1081853 62461.179 0.743
78889806 148085.596 0.841
53800551 228706.115 0.699
29213405 450111.676 0.01
69107197 459906.382 0.651
50529580 256811.113 0.064
23477981 295653.783 0.537
82021493 680393.823 0.141
48752035 323218.746 0.889
66761775 176555.679 0.952
94789637 37794.359 0.063
1008557 419612.524 0.007
50125630 42303.883 0.092
33355122 211623.254 0.266
22616688 12270.189 0.516
99779396 77432.579 0.798
78266127 45013.565 0.576
7802250 82476.874 0.729
33586518 107341.337 0.632
30144681 3537.273 0.794
42641990 154514.109 0.004
59823764 220374.432 0.988
45212541 4295.149 0.435
68574309 38045.268 0.995
17936073 353470.986 0.798
37745437 120738.907 0.424
15344091 28929.305 0.477
91603458 24254.097 0.344
85746287 408133.086 0.219
66180427 88005.059 0.247
61753034 223.185 0.954
23703237 44147.498 0.647
21752114 309557.598 0.832
89143690 404037.814 0.083
66035687 101752.542 0.915
30521305 115889.015 0.679
78798617 558138.63 0.882
42708312 245275.143 0.361
61374303 56673.705 0.449
40740680 278444.166 0.286
6832245 220338.101 0.837
31463545 4216.009 0.583
24471222 75890.538 0.221
29317102 288989.396 0.841
3977947 227365.002 0.936
97488614 633198.288 0.041
77531302 22315.598 0.918
20153895 91316.923 0.071
95550297 443594.102 0.642
80459314 113858.673 0.904
6499528 427665.222 0.747
91349478 166477.534 0.429
37622724 386669.456 0.51
11168658 124871.673 0.471
87588249 77290.975 0.013
87319059 366049.875 0.049
58998752 485438.939 0.924
20822514 49760.091 0.555
23274356 639874.903 0.103
60486568 168300.992 0.37
30308534 1561.417 0.116
68386230 463560.546 0.937
14093747 17496.901 0.684
44428192 50294.756 0.816
52454506 16892.334 0.705
36653018 390380.461 0.809
2387060 64914.534 0.672
35307482 315913.189 0.132
79982927 530465.943 0.074
88471709 153430.452 0.965
35773939 6865.224 0.141
19242612 504326.413 0.931
10939956 513802.152 0.128
80193299 49534.706 0.156
56412454 47990.176 0.125
39309952 235542.453 0.723
38205567 419591.417 0.446
62031595 1134.577 0.281
28840732 45786.006 0.347
82113409 31033.599 0.685
37337602 141941.745 0.158
80844694 524714.026 0.029
47166809 132057.996 0.22
76441307 185607.391 0.1
56482867 405104.601 0.364
17778436 90812.405 0.39
66169027 105012.544 0.723
83237426 36131.536 0.947
68144765 183741.185 0.348
59792839 399950.064 0.539
483510 374063.582 0.726
70253596 197241.075 0.832
28321732 272640.707 0.26
10055706 89698.677 0.235
75014516 291148.342 0.474
14589995 383857.21 0.382
86814868 113616.004 0.011
74270912 100621.711 0.822
11258276 535276.082 0.16
36598160 94885.171 0.733
18721361 50072.28 0.649
77634157 9895.116 0.891
20525581 142021.479 0.425
35521877 144641.465 0.322
12400033 332041.431 0.205
98244900 254920.754 0.66
37290876 120659.381 0.659
12897282 86133.251 0.233
15512643 179844.056 0.643
28798869 255325.401 0.059
20846619 432321.349 0.457
77395553 98989.475 0.722
69766199 211426.269 0.734
66797868 427067.64 0.055
50931387 752067.999 0.6
40041330 388650.415 0.158
6580636 80737.18 0.815
20925299 330241.308 0.742
99939235 86406.82 0.199
87305427 787571.297 0.234
21362424 615243.307 0.074
32796786 150741.631 0.415
90352065 242557.869 0.534
25277801 237687.974 0.23
72731711 172355.141 0.564
13968417 10989.895 0.116
40770660 459179.79 0.779
87054028 530056.029 0.23
33248389 169015.754 0.637
59720486 580298.579 0.461
80411557 48113.547 0.617
14711889 227905.114 0.428
36224323 566668.2 0.61
97902840 201319.37 0.557
69764572 269192.768 0.389
19364613 32938.679 0.405
18374422 227014.555 0.894
54692309 133100.089 0.101
96836637 19806.031 0.497
66011259 17502.161 0.694
26914239 645879.665 0.91
74234987 368204.358 0.429
30039545 406092.907 0.436
21328972 743792.29 0.75
89704166 150422.09 0.915
3242035 5441.386 0.738
38986894 152517.994 0.432
31907088 799741.826 0.798
89708377 452188.76 0.48
58557478 130511.861 0.279
16860830 115588.932 0.164
74257822 21455.687 0.098
55688414 721867.719 0.316
27132114 333119.331 0.395
59749045 57482.966 0.952
37596839 236283.482 0.356
14195469 63579.153 0.979
48066203 128393.13 0.31
25388220 2429.525 0.96
62310154 4788.006 0.72
14389586 32004.401 0.61
38815755 267620.424 0.306
26641318 9965.758 0.297
37300835 129503.248 0.653
41340633 62890.944 0.491
51157068 512315.163 0.644
50082108 318620.165 0.444
38386727 376654.962 0.502
81754857 326486.388 0.578
50736899 111163.12 0.474
35231780 42539.056 0.139
23229987 191735.528 0.216
45177111 124432.429 0.305
25429432 260356.927 0.898
33250937 164723.071 0.984
5311521 26498.342 0.211
83160588 67524.309 0.951
34095092 341981.801 0.311
1140110 178054.136 0.139
74337101 625219.041 0.395
59935998 551270.626 0.677
84927208 81325.968 0.306
61134031 28349.275 0.794
86275248 119873.794 0.704
78120333 291394.159 0.12
85839038 258968.421 0.383
20565926 29850.187 0.004
2503266 156926.881 0.695
56380962 3260.65 0.409
68769561 226951.639 0.655
44952640 218155.459 0.756
8645426 413272.339 0.773
25767508 134911.068 0.537
56879749 217050.727 0.941
45702933 126114.875 0.979
17380144 252764.645 0.742
48289387 1581.186 0.55
11928376 74779.284 0.292
41868531 443104.772 0.353
14339436 572016.03 0.662
35085577 134460.324 0.318
53265840 187079.46 0.711
67861489 527541.243 0.248
19535468 288874.617 0.109
80670364 308172.46 0.096
82773995 609096.543 0.421
36617922 545671.66 0.49
49949283 391793.344 0.593
92550134 325599.182 0.035
14614262 336039.307 0.942
21996917 537005.465 0.008
1615882 191834.685 0.769
53434301 353000.726 0.999
7050995 28028.669 0.864
53018064 13003.701 0.398
67284747 560270.556 0.377
48768879 303177.366 0.526
49991235 130645.143 0.618
72350766 87482.822 0.471
70806085 556469.0 0.966
53995512 80343.679 0.953
92885568 561142.163 0.045
72237591 145226.553 0.763
4389493 267225.099 0.265
88826228 475332.358 0.941
78673282 106435.188 0.335
59140299 402840.343 0.977
36069472 532090.827 0.009
89215606 13399.652 0.717
88810807 298687.637 0.641
27138256 12372.273 0.664
92160343 169015.883 0.92
90524298 710483.192 0.756
62594524 99020.573 0.78
90854512 76477.669 0.998
24276561 178564.403 0.448
97040759 94392.509 0.404
30471256 139879.597 0.846
15387135 237186.354 0.773
10495646 5648.429 0.096
67923936 258545.175 0.884
36570026 8669.574 0.821
11994659 74226.22 0.25
62370590 152271.452 0.507
53338598 142956.101 0.473
54819 412613.566 0.245
2100118 187606.226 0.876
67970553 84775.282 0.454
14228235 12530.709 0.576
39471942 47137.508 0.184
90929022 111548.061 0.284
40596542 565205.686 0.293
74122975 81657.959 0.464
98317278 1342.869 0.706
4042472 22801.247 0.685
72039945 358325.168 0.324
10569930 160057.459 0.304
2414511 174280.747 0.881
13849900 61037.183 0.71
35186847 35067.35 0.01
43270146 67936.767 0.818
74880900 371870.482 0.413
94405667 13403.661 0.272
20401579 143737.966 0.526
62105369 199862.227 0.96
75003006 179679.072 0.74
75072465 153150.253 0.171
72161979 214118.177 0.958
6548039 266.863 0.003
42929555 760264.03 0.919
39015327 530254.25 0.4
59946040 406341.276 0.871
27471030 337900.974 0.384
57446274 56397.359 0.77
71806408 714017.215 0.888
23635102 11179.759 0.756
61826900 203397.239 0.193
54260877 113728.161 0.584
40934443 733530.71 0.918
46349945 860601.449 0.683
43896780 143270.532 0.87
17721857 146306.41 0.603
98005013 28543.59 0.913
4201334 392086.857 0.27
22248786 2550.34 0.004
60645417 202249.65 0.97
49551395 374518.217 0.215
18814342 455769.733 0.675
44305260 138456.114 0.249
82590770 5375.098 0.882
24532062 322743.054 0.566
4867296 328652.026 0.617
10577723 21763.04 0.554
70563083 244064.288 0.831
30348538 18158.017 0.067
57150861 734226.975 0.366
6110811 48504.758 0.784
30841263 24889.243 0.889
83458640 498253.7 0.701
20856394 839641.409 0.866
43338754 66043.557 0.854
70368453 86614.413 0.19
61279876 56274.764 0.163
7873620 11861.126 0.936
52692106 39302.646 0.57
68517526 362977.469 0.231
92759778 79234.676 0.174
74461069 69990.896 0.19
28590502 326501.283 0.028
13481218 324718.571 0.329
81548034 248624.161 0.029
38858525 140090.629 0.234
9760078 96089.314 0.78
34077878 102469.144 0.77
28980412 128181.797 0.566
51809102 37262.401 0.929
30521548 28412.447 0.129
31495755 129112.004 0.118
59842291 228457.527 0.387
837005 308204.252 0.883
62774331 802410.299 0.872
31399153 416961.058 0.262
55493996 221463.301 0.738
98939195 41671.633 0.426
27240704 166235.669 0.098
5035952 557027.821 0.834
1360046 87342.1 0.205
34458940 226862.244 0.633
12495123 54412.573 0.834
31284230 362035.089 0.121
38097303 80347.67 0.467
37741570 691105.147 0.033
58384629 454368.604 0.016
80810172 219564.652 0.432
7807467 122820.401 0.379
68736709 50527.653 0.661
4566032 171653.599 0.388
2842573 597961.081 0.072
19987355 115650.101 0.056
58357006 546847.244 0.849
8714883 847370.771 0.372
99390400 109668.415 0.843
85710734 64273.733 0.19
58733853 29165.431 0.754
3148892 176848.95 0.645
92288463 1686.77 0.661
42585125 491477.787 0.623
31301975 130518.697 0.345
73744988 105797.126 0.618
60261732 13194.6 0.335
62750915 120317.96 0.056
54577840 438524.366 0.969
65381702 193875.408 0.706
28350355 473349.556 0.21
79962569 409679.344 0.73
71801906 116662.08 0.099
75316609 283119.354 0.749
91765390 124447.83 0.13
55561032 113761.044 0.824
81611242 296888.787 0.347
45118776 431084.6 0.081
41796362 635624.393 0.126
49629063 659180.914 0.396
55490537 879816.511 0.113
31901474 259022.036 0.956
58304851 246012.978 0.402
80133447 54922.42 0.111
58177784 25402.969 0.215
49502487 260907.044 0.005
39275932 224615.472 0.292
48636155 150817.04 0.104
86293269 47322.425 0.012
90860791 48922.704 0.12
66186966 129560.251 0.241
89630218 424362.178 0.074
62486260 83097.698 0.937
87207197 88742.12 0.522
2867105 620199.596 0.416
79192966 54232.323 0.871
23591556 202540.063 0.658
23353811 6401.643 0.97
64084122 189055.606 0.289
11459490 1308.169 0.343
13837983 38171.717 0.562
6362484 169146.461 0.199
65492110 437386.479 0.47
48933490 510380.282 0.327
40137085 473844.716 0.822
89360614 294630.273 0.741
62384484 514759.004 0.569
37506055 448859.7 0.285
44561660 670188.338 0.662
8062436 89863.103 0.74
50106435 508123.758 0.516
92131054 85652.073 0.481
64052707 92078.866 0.678
4283239 226028.627 0.291
80195524 47556.113 0.991
70137202 185425.616 0.97
22672625 104350.334 0.021
40997980 449242.305 0.66
83629242 48375.728 0.766
37677858 87333.954 0.248
