ID VALUE SCORE
60060217 957930.4382 2e-05
48425209 7925.17645 0.87707
54850362 470019.0209 0.00344
78989522 11878.69841 0.00489
66044458 197131.13034 0.00502
51330763 211788.82245 0.00739
18727972 295998.94293 0.22939
72753634 57127.82045 0.00796
65468511 291817.55408 0.00927
70991000 87367.07022 0.00974
91799380 60514.8016 0.01188
5219009 516969.14819 0.01452
10971651 39670.13529 0.01539
46512196 344834.05897 0.01758
87981779 513305.64873 0.01958
53093418 307980.33169 0.02052
59567251 206265.3659 0.02186
57784409 211448.22087 0.02238
22658132 594819.97852 0.02301
81848427 142678.46586 0.02441
37215840 156597.99672 0.02471
18035452 58439.57132 0.02508
13397901 207721.54463 0.02583
42591080 76605.90407 0.02609
27302138 140146.09551 0.02652
65595099 379503.2018 0.02882
90629632 148746.60184 0.03319
44687491 10012.10306 0.03341
43534909 484504.25171 0.03649
48137628 534711.16448 0.03721
87044661 173282.56328 0.0375
11904537 309911.73447 0.03776
69056254 496764.68739 0.03782
66599217 724573.99756 0.03852
50619473 333405.42559 0.04025
43812079 486117.00836 0.04065
82596774 619037.92052 0.94307
41076529 259753.27073 0.91416
42443733 533541.82398 0.04364
80323706 674369.44115 0.04428
19232975 32066.29822 0.04495
39046759 753.3483 0.04561
61805568 473579.68538 0.04796
60897985 751392.46166 0.04919
66053956 181251.7611 0.04965
56563763 19325.32398 0.05052
92218628 99858.07825 0.05123
75018424 141012.24597 0.05147
18086730 459758.60677 0.05242
61990697 600994.10178 0.83416
10512440 500467.69288 0.05562
67247545 439347.06487 0.05715
66414184 154870.80498 0.05858
8894083 284347.74315 0.05863
16438132 385143.66725 0.05922
79812259 16768.39881 0.0597
3410819 238766.78902 0.05998
20796895 520524.52273 0.06193
37826398 255845.74582 0.07317
2751357 10686.75676 0.06273
5163763 243518.76327 0.06357
54443180 508799.60274 0.06503
65142997 67578.90862 0.06763
27486109 196012.10026 0.8648
67349698 12091.12562 0.07073
19864030 734991.05044 0.07116
10572513 300485.58739 0.07133
50419186 54137.54023 0.07181
94650832 228131.78916 0.07203
96130643 529000.17428 0.06257
82475305 73730.1983 0.07457
13485692 100970.60271 0.07545
10840414 15381.63053 0.0758
27265890 30325.81753 0.07721
68711841 55727.89263 0.0782
76494720 724950.93257 0.08017
14043746 405960.31213 0.08063
30249923 298398.43999 0.08068
92041497 178979.87035 0.08088
61838791 234789.81676 0.08124
18594706 694028.94783 0.08135
51299681 50215.54944 0.08177
36668807 219750.09165 0.08425
39992505 41654.703 0.08773
83768535 120618.26365 0.84195
44795852 155970.38493 0.0898
19085327 235139.73774 0.0909
2789911 379181.96813 0.09309
61933247 98214.94724 0.09357
91917942 44921.39682 0.09361
29919820 8317.75002 0.09379
8481314 29087.1352 0.09457
32226578 226816.87387 0.09575
55083404 77192.44368 0.0958
98082571 339728.74721 0.09598
94531984 111205.48449 0.09879
22028444 22723.71408 0.09954
57505273 115111.65723 0.10191
23287111 279213.697 0.10245
13323306 156059.63166 0.10265
62065886 18528.45069 0.10303
18149639 2472.72035 0.10413
98090295 321311.08372 0.10453
74147336 84553.2429 0.105
44332900 139445.81677 0.10506
81786047 192268.63063 0.10782
32465189 213862.81738 0.1091
56153709 14577.54695 0.99846
52487445 269124.58965 0.10981
35569979 118188.61621 0.11064
83694989 80221.51405 0.11262
53093626 357043.40768 0.11369
75274664 171532.5509 0.11421
89698825 14731.57638 0.1145
3706575 622026.81355 0.11484
15923701 148338.75674 0.11864
26118141 260391.18731 0.12012
51585793 173164.7639 0.12025
4975810 378888.42936 0.86772
34888255 101180.24478 0.12437
74633878 410738.25883 0.12534
87424235 18629.40067 0.12553
61859478 487005.99855 0.12586
78727801 84662.17494 0.12632
76545751 597785.54192 0.12698
24206147 350486.77315 0.12879
24784584 400218.70936 0.12894
59425815 193220.76874 0.13118
12179925 89165.35641 0.13218
65269518 144206.44112 0.13742
64923795 733.52913 0.13759
96628743 199675.55859 0.1381
47062403 108194.03511 0.1384
46295743 10098.24971 0.13898
36589690 8678.90938 0.13997
88280098 26234.48685 0.14224
7608645 182803.55572 0.14285
49379229 410508.88842 0.14686
67639202 74170.06363 0.14807
1567642 339149.55421 0.14858
95223527 223989.99879 0.14894
15245767 460465.37992 0.15017
67646940 37581.63821 0.15082
8677111 27718.41639 0.15177
63817323 440878.98967 0.15182
28372395 791395.95963 0.15444
57164784 372858.45555 0.15446
35085277 406001.81466 0.33513
75079961 150436.32121 0.15731
46362308 196414.84356 0.1585
90160150 307984.75545 0.15979
49262231 294521.23654 0.1601
78498689 763251.98254 0.16185
68253863 152061.33435 0.1637
18793266 507266.2064 0.16633
28492223 388122.82094 0.16658
34450641 333686.79318 0.16705
86826604 95076.83788 0.16762
49702963 394035.14677 0.27746
26349758 514435.32832 0.12171
69740889 690628.86284 0.1705
70702867 33402.28309 0.17094
81366849 50622.28239 0.1724
23101772 28617.25983 0.17325
1079489 8559.86867 0.17532
56517518 900214.12798 0.17572
75584351 175020.44126 0.17864
35668342 33886.40227 0.1812
28500195 83143.77404 0.18137
68053798 330385.95253 0.18205
93513688 206268.64469 0.18318
469690 244029.04678 0.1832
95126414 31766.44583 0.18331
131601 646.35479 0.1836
59233032 438158.59976 0.18433
62393146 277551.00933 0.18468
35859081 246329.82615 0.18496
1006975 371273.71646 0.18551
30595233 5505.3808 0.18596
91849401 59698.89465 0.18686
1465131 43782.34268 0.18779
55610594 104039.12447 0.18799
857156 446782.83745 0.18878
30770793 241083.39766 0.18954
25372551 31221.66697 0.19013
92624608 56667.95496 0.19325
90207403 270985.31544 0.19363
98201514 565170.00984 0.19395
46670316 45205.50968 0.19447
20186188 824531.74529 0.1948
87851830 21843.66198 0.19592
44207570 39712.17607 0.1971
73107843 635724.6525 0.19748
92756837 936.82357 0.19941
15367716 485071.60825 0.20037
10097492 591947.70014 0.20222
54895043 744478.25608 0.20543
72354153 102311.53652 0.20585
48283000 211426.69384 0.20874
87915754 400082.80234 0.20888
47823505 63293.9059 0.20999
30576258 453253.4347 0.21011
47864770 162999.02103 0.21018
14645715 515326.30051 0.21143
73263421 305077.78328 0.21216
78751793 53606.0096 0.21239
3618813 86554.58576 0.21267
66720114 536991.95202 0.21315
14585713 77513.07007 0.21355
79858196 369456.27025 0.21448
72598994 304141.87801 0.21485
45368500 81187.8211 0.21526
16338615 55969.58335 0.2166
11155304 121083.07821 0.21863
76128785 383213.09608 0.21885
48097300 63114.65795 0.22074
60266746 12654.70379 0.22244
16705816 452028.96819 0.22301
74535115 432013.11441 0.22306
2840033 5651.04396 0.22392
69106552 12615.08215 0.22544
33183100 591202.40284 0.2267
57803866 567094.48213 0.22839
45331241 481994.55991 0.22915
93316684 308647.5077 0.00774
45388520 57767.27785 0.23062
62895391 395895.47168 0.23082
46684897 300708.59044 0.2312
17388235 46837.37181 0.23175
25306807 130320.83199 0.23334
91800909 9426.79152 0.23364
81116654 634714.2629 0.23595
50298150 410296.66229 0.23846
63538277 201647.86246 0.23913
69507017 33099.29915 0.23957
54118681 41384.75735 0.23968
95836651 328564.55364 0.24018
45930678 79801.25782 0.24023
46968976 23094.33984 0.24147
59655753 477777.03124 0.24258
60631293 195102.7315 0.24309
89332876 65950.89116 0.24322
13735487 449549.82485 0.24468
98277620 52150.52354 0.24639
35726320 21795.66221 0.24695
55590174 247774.49899 0.24776
52363803 114813.64825 0.24779
20285543 200083.59987 0.24818
9416626 73430.71521 0.24907
31674979 130492.13333 0.25201
98362233 467992.73874 0.25292
51700646 311528.31368 0.25414
41282795 152698.60139 0.25445
85650420 687842.79482 0.25448
92848886 9032.50923 0.2548
14469389 471284.46658 0.25481
59529056 163303.00051 0.25574
97633047 287702.27778 0.94868
17028306 106102.19531 0.25702
34247306 192960.81109 0.25881
93556349 60742.55302 0.25994
90976099 57415.1616 0.26059
84150388 90685.78507 0.26061
47532187 163858.2827 0.26099
20135921 24453.7751 0.26177
83187607 263127.15693 0.26193
27538197 144256.97302 0.263
55570508 470282.8891 0.26572
67180645 244666.68427 0.26642
8251152 46936.93481 0.26693
46357924 298483.3146 0.26805
78942049 359513.84184 0.26806
39954669 286111.17485 0.2687
44431903 574505.68208 0.26903
45866393 216735.49364 0.2694
38901224 168051.12236 0.27016
32288533 249183.26617 0.27038
19852955 55398.46579 0.27064
91446747 568773.355 0.27209
9384763 125445.66779 0.27265
19084348 366765.50925 0.2737
10876463 62051.02663 0.27645
83505635 485901.19533 0.27645
82644010 146449.93685 0.27662
69907172 103271.7268 0.27711
71190710 202604.38926 0.53668
37047828 253835.33802 0.28003
51791342 768832.07539 0.2801
75326349 800661.68372 0.28075
71773116 365434.41026 0.28116
66466266 13708.00764 0.28186
77774653 118517.35292 0.2825
17066263 197313.55964 0.28456
31506336 80935.23188 0.28518
77679726 231378.07748 0.28642
45163454 62041.43302 0.28669
57423625 443864.84577 0.28916
6586559 859517.56984 0.29288
47974571 90863.51632 0.2934
12765372 229007.93488 0.29394
46608793 94466.67384 0.29508
78470377 310188.57043 0.29536
27733903 408530.78846 0.29622
72702159 4782.71839 0.29648
71075879 381674.87954 0.29704
18536794 87390.95751 0.29766
24748532 94800.59397 0.29768
85017262 367571.45571 0.29802
41211454 22822.32642 0.29869
64410310 67234.0069 0.29922
83831782 8488.94756 0.3002
78578942 99515.43504 0.30103
31820318 159154.65821 0.30121
65687996 652780.8825 0.30141
41324080 91475.83663 0.30294
10150495 348891.91931 0.30297
2670387 2697.16221 0.30345
34145684 30448.13653 0.30414
23959614 87171.13553 0.30506
99304341 47055.25616 0.30546
86794804 49667.24421 0.30853
80383414 337629.36667 0.30934
31460126 897790.35124 0.78019
97008606 84541.48316 0.31102
78628811 314249.37544 0.31153
