ID VALUE SCORE
18645770 349548.18094 0.94143
87588925 105046.55874 0.48893
63116075 195025.42587 0.86007
28386174 65720.31861 0.87972
40719582 407394.13883 0.22377
96888490 413189.78693 0.99651
42308504 90400.8844 0.33232
75442153 807934.86429 0.20563
90153484 1590.75489 0.5798
48911700 24642.52225 0.43814
11558414 176550.48643 0.28257
14280107 367277.8528 0.76227
4657965 106837.93243 0.81056
76418562 362579.47476 0.61884
1511276 472322.70929 0.63528
31373665 517987.68841 0.46274
55617481 52816.39408 0.60607
12381399 453116.29607 0.42073
32938500 254782.9288 0.33044
82945543 88399.13065 0.79602
68143317 150844.83826 0.43077
66871310 81151.10235 0.6774
37778670 267354.91598 0.29375
5827302 369102.27073 0.06969
94605414 156034.90929 0.65766
57017641 667809.93214 0.35095
58190178 224809.85745 0.29726
10566406 588905.11973 0.25063
71387464 66672.68625 0.1014
72255728 370662.82751 0.89285
86475392 482142.75555 0.94316
36855077 461531.60889 0.6527
21341275 366467.26136 0.66731
87330441 198739.01781 0.45105
61147690 784814.89926 0.821
51784680 16638.59917 0.1757
56405260 278140.2856 0.8663
35777206 249830.58744 0.01315
47095218 12750.84606 0.14161
1997632 498043.5871 0.57873
31963453 34655.7476 0.75387
88870924 492442.43692 0.25479
31740142 229020.5666 0.07443
76427631 318632.35475 0.59988
37590433 163494.05917 0.98007
99874075 185663.17651 0.51079
27275374 11702.76891 0.76884
52029888 10819.3127 0.00613
90924395 199732.66827 0.50005
91006070 547346.46168 0.96274
99463191 237627.2425 0.95362
54845769 333968.54545 0.01388
32534283 20444.22364 0.96174
9816557 68661.30426 0.97914
53695072 264866.60908 0.15463
20403860 92308.66849 0.66904
2007901 444587.47627 0.32645
44141926 41581.40528 0.47492
18812822 140192.86308 0.44102
88134990 349538.54712 0.68916
73321536 748181.39807 0.4545
57104087 11195.92743 0.27005
14757446 15391.69455 0.77416
50907056 13795.52515 0.15705
40236917 286744.43228 0.75687
30770094 413662.17304 0.82331
31968652 476432.16669 0.30122
94148000 183222.91664 0.03587
38111955 198002.69809 0.72039
8151716 98462.1225 0.77104
9274126 5898.39531 0.15483
30825095 120495.966 0.88246
68852641 511884.05556 0.8888
4251353 393371.88007 0.44754
64366760 65068.09618 0.69489
93052103 208377.74698 0.30225
28385958 480907.33725 0.05581
85439400 86906.29094 0.96264
36446808 104163.66048 0.39083
26401109 9199.97734 0.98587
50131848 68850.21303 0.02611
70343360 814215.12576 0.57819
89242434 285293.32484 0.02316
5724846 3739.38536 0.64971
53781207 27138.02049 0.41633
79474244 136312.40265 0.76944
52106149 4212.85065 0.29581
90907110 61466.19793 0.43672
15011912 15332.9526 0.51002
30947528 275443.78408 0.87909
9587365 120411.00354 0.72067
71086475 982835.75776 0.1469
21133395 239865.79837 0.64627
53108782 67613.63062 0.80123
46056162 550924.47969 0.00035
98196221 189854.08432 0.35034
59414151 333658.12384 0.98226
34458223 4012.38541 0.00265
75677620 433952.28767 0.29091
23421562 691114.44303 0.07295
72424783 320054.63658 0.78782
20656734 30972.65334 0.3188
17930794 187442.04051 0.25643
7532098 486957.37272 0.87714
64614370 282996.60597 0.29741
11847464 344284.34086 0.6137
24548554 123010.15108 0.86903
77599281 145450.78461 0.49865
9773960 59014.24894 0.23613
15241322 321293.89428 0.38445
64995306 182438.02793 0.90526
88170209 568056.81565 0.51086
417991 444101.61846 0.45105
44046693 126619.21335 0.13291
68269711 110625.60165 0.90566
58915162 407512.33887 0.07749
54964514 273830.04747 0.41708
33977734 312569.15633 0.10212
32688830 69254.25326 0.52312
25851112 228995.32243 0.5643
64607689 205720.10241 0.37809
21743971 60708.55839 0.16169
98289554 378127.81803 0.40694
35607240 652206.82923 0.48725
44354507 95879.17125 0.21865
51460344 55473.04611 0.15568
1269245 89057.92177 0.21748
21986493 179822.83234 0.42407
61794043 98975.98933 0.94126
44931603 4643.62193 0.41258
22096202 21222.63529 0.06833
23463721 27036.02256 0.17459
86168693 13789.2079 0.98907
27370763 278304.83597 0.57722
26638101 47716.28104 0.88746
84557874 303563.93576 0.12081
32659523 138781.5995 0.26269
61151990 551962.27946 0.56535
78655214 506040.40504 0.48948
19328813 127464.7224 0.6386
91218647 132211.56235 0.77779
95944126 218570.77529 0.25881
53076294 189360.28629 0.19766
78027877 54064.57175 0.53942
65782115 61589.52769 0.12026
95327326 143852.4736 0.40665
58185793 13780.3883 0.53414
80381366 369559.08585 0.52873
67605667 134863.83063 0.55173
72221806 87358.38996 0.6358
53788079 556783.32315 0.33359
43816011 111066.25304 0.41891
61708362 923186.87621 0.19245
57719933 58098.778 0.94982
30723581 359615.24175 0.73273
99276241 155310.0909 0.68798
2729682 207034.21705 0.65275
33647387 119881.76604 0.52133
50509161 108579.18392 0.64967
57245689 420.08044 0.21637
15738968 612172.24773 0.88261
76100835 73743.85846 0.53956
37522088 68959.66979 0.24116
36615150 118766.62817 0.29476
77135716 6687.62163 0.12879
37915573 2656.45266 0.03836
90096525 261802.9584 0.43566
13127512 294998.60099 0.01943
55159286 593276.48209 0.99756
54481884 40509.92169 0.489
33535485 33632.21049 0.65137
57473238 139602.22058 0.4963
67561097 395133.99217 0.41348
96426598 445852.25032 0.67938
87727191 148915.41849 0.06866
47255475 108731.63532 0.44427
7165984 765487.42606 0.24173
88503000 167215.07342 0.01778
45391134 14600.93916 0.03241
2022071 178803.81304 0.37923
52899696 19344.9269 0.57161
26070761 19279.65711 0.99196
73424014 324544.52967 0.19779
77707389 787452.74401 0.34371
51110552 422526.31475 0.05081
46546724 238339.23306 0.97838
30300099 114380.91419 0.64016
25924867 121961.44866 0.92955
3843851 17125.2012 0.3077
92485851 68844.30308 0.27115
35031559 802043.91311 0.68289
90133712 713732.10974 0.36378
25353112 270414.27666 0.33551
45303258 96563.31416 0.99397
18946239 315878.70746 0.02114
9817737 567728.18237 0.9956
67525873 820689.55111 0.88075
95585573 271994.09973 0.46284
16016918 24537.03575 0.85265
89599372 277567.96875 0.94493
90653885 20320.02509 0.78836
67964218 193039.74793 0.90856
23753811 124553.64809 0.54903
97083435 544248.10136 0.09451
93592973 213261.24413 0.11418
72308034 7397.76567 0.31859
74832735 366655.52485 0.4932
63579821 20468.22964 0.51141
76050940 342428.89671 0.0543
55920404 157431.7061 0.92029
90075547 55689.36323 0.42013
23481274 343787.25564 0.7829
29410951 313758.55548 0.65867
28914227 25651.36827 0.43522
68024235 454480.83712 0.0017
1081002 6475.65514 0.32819
46327307 354676.63774 0.85677
92154012 136348.32766 0.34793
49911800 75552.61556 0.0465
1357566 346257.18521 0.90377
84948262 234155.07619 0.06424
20829641 64822.72441 0.50856
15527757 189255.74457 0.518
56736470 353929.87034 0.19779
67990037 107471.2755 0.51433
55013565 62773.09993 0.26834
70868866 425076.41915 0.73779
40119453 567876.55003 0.79104
58864441 4449.28918 0.38183
69098396 20401.08551 0.91381
99801093 168076.41199 0.42633
9138060 120750.52083 0.28266
41845351 225984.21143 0.45287
52240904 392021.61283 0.82654
94611371 141925.01205 0.59021
91330820 202627.2748 0.75517
82675299 485624.57347 0.69542
99699944 424981.39699 0.41242
83429027 419034.37861 0.48514
60061597 406669.85504 0.21869
35097529 114854.81675 0.35346
53223667 437083.21223 0.36837
33592659 144800.8494 0.09599
54607449 412972.36746 0.3681
28245752 317899.93229 0.86316
37195692 60125.87126 0.24747
9327126 786582.43324 0.40529
80140690 216755.14501 0.54015
33318535 122065.13496 0.12735
47754888 148446.45119 0.16452
91834393 398988.29889 0.47248
35134469 153962.69042 0.05535
82595440 93053.48648 0.87216
37698852 207361.67781 0.79827
76692134 5333.09067 0.91922
3082826 276562.45856 0.47144
14676465 577126.09377 0.40232
85147401 173481.00136 0.98667
99879019 71062.04192 0.78117
61071447 85011.83154 0.77839
69062894 126045.59351 0.65883
58225476 65071.33703 0.013
58993803 288867.52428 0.09672
55581102 263259.69246 0.09307
32116029 352841.92709 0.43648
28325767 48562.14664 0.42431
20385648 65298.96683 0.84292
37168981 94750.92643 0.38356
53822314 719660.23691 0.05303
33939003 455630.27435 0.12703
24638925 36881.4499 0.82907
65142168 119408.13897 0.2193
93658180 19970.36322 0.77652
78640646 320814.92586 0.02701
39143431 27779.39765 0.09729
42096516 247105.0118 0.86915
87467572 362129.35658 0.0493
31565864 330360.68863 0.29986
40745225 74268.42281 0.02986
14732908 319318.97271 0.26176
18759372 108474.20387 0.68023
48226511 674303.54226 0.77946
59494725 34938.23769 0.5426
64688321 558743.32858 0.8904
3877480 164982.81251 0.34178
35946217 340981.99021 0.29328
23797464 80620.78488 0.66657
76963255 506994.03079 0.14479
24741080 9324.81499 0.16339
90641977 75482.97947 0.48562
25491126 51198.40639 0.69071
28977717 42465.08013 0.31884
23822417 538204.73784 0.69371
81337823 333444.3249 0.41402
90499418 59269.86632 0.77756
53914037 205781.41533 0.55001
36994203 280282.70888 0.35153
16903533 325739.39373 0.75285
45935080 239621.45585 0.14598
78584272 275307.62546 0.7678
38680608 63756.84794 0.73435
91057594 88626.81128 0.81204
90640000 786106.48925 0.04223
85865978 685381.39839 0.78815
48815574 1461.81242 0.27974
35656290 536452.42423 0.33811
13359568 278212.38248 0.09818
32031526 77196.20318 0.50566
66338941 181569.92981 0.82727
40029082 3224.44882 0.77977
93061729 369237.09127 0.60851
46262344 352871.17756 0.23914
74138732 136238.61735 0.87642
3444708 72820.88861 0.34558
75834145 525787.09485 0.91773
83843031 280425.59831 0.78442
42408894 30014.305 0.14958
29655057 299674.5138 0.05576
41346727 141275.66256 0.30268
34357965 21634.34869 0.25741
7007759 273120.79762 0.06218
6365940 46030.057 0.12701
38232019 156575.84116 0.38069
56162934 241371.47222 0.82876
10923957 667699.91075 0.27627
73015711 395757.7982 0.42845
90264948 289380.8943 0.52739
22277800 280429.63433 0.06138
11387111 75073.47434 0.95082
19242793 51150.58662 0.59581
4677842 516648.5022 0.87171
67726105 325052.08858 0.92742
31524549 116503.86526 0.03058
10299270 322373.46538 0.31749
83923095 550848.17679 0.91163
36252640 187720.64265 0.73799
34682163 193110.93153 0.31655
42428800 653222.85983 0.84459
24579235 655006.32802 0.21263
12429419 284291.49384 0.46378
38002011 70091.30685 0.59576
63327854 73041.18067 0.6538
87552878 37743.96805 0.53331
821161 431015.63211 0.59175
62586516 758335.40326 0.09272
43513312 234785.32057 0.06028
91947496 469607.9481 0.82331
69800579 424563.51858 0.55519
78799428 658775.95838 0.61291
30983643 236452.83258 0.93065
63724366 421203.21576 0.24579
63012075 531607.17734 0.19415
37617620 799508.86587 0.08693
65956692 943924.8959 0.02123
64470341 209928.23942 0.0668
56500641 385956.16676 0.42689
98005157 335153.13397 0.29409
62555338 581003.2791 0.03593
40201947 438646.58511 0.52865
47536716 745214.13035 0.63507
13831972 242373.47914 0.90668
68198248 376434.36227 0.93046
16445102 178.29249 0.86308
60599297 413235.68537 0.44757
91546911 376108.045 0.81601
59669509 18581.20123 0.32473
25859013 233092.90499 0.31887
19019158 101903.17286 0.79344
65474612 21686.3595 0.6072
32935223 318840.83385 0.81924
69116127 478771.92172 0.1439
1538420 527161.73682 0.23319
84718456 232749.183 0.56204
84775912 187243.46948 0.94457
13685153 67327.53536 0.10861
11765599 117617.01647 0.16397
41477647 68748.69655 0.44331
55246920 538109.16 0.2335
67174071 12957.76659 0.10808
54066860 562429.42346 0.29876
88066956 92563.96365 0.64425
89102891 304985.21254 0.48835
3845820 382069.12074 0.04106
52496345 483393.15616 0.60631
70247217 18032.14326 0.43282
92957874 894164.66145 0.45341
27938017 87928.75965 0.23582
3484390 116126.9027 0.06454
54876386 632502.56375 0.27574
88611237 31696.50754 0.98831
90101642 20724.53115 0.71204
69732743 506801.09269 0.65481
48847726 564774.2078 0.50041
44265051 90313.42623 0.58644
96529676 252099.45415 0.64107
35111302 106246.2355 0.35921
34714576 984.31471 0.64849
51990210 221098.45554 0.00923
73875969 299012.72167 0.23381
19622863 158696.95994 0.37474
77841577 475786.74317 0.42544
61034739 510234.39657 0.69651
93362025 265565.02989 0.7733
62906006 221397.7547 0.53047
27055078 144787.58434 0.95606
6460468 27391.19762 0.60739
757908 132184.76951 0.28388
69424868 912331.21606 0.93068
75588225 102469.08457 0.90155
78857988 148552.59568 0.91877
46745877 4956.51143 0.29661
