ID VALUE SCORE
75295584 76308.54377 0.0
52620479 2574.94528 7e-05
36865509 48228.81497 8e-05
13329247 144630.57227 0.00011
62147592 161363.79001 0.00012
5889793 706635.01713 0.00013
7590833 137597.21262 0.00013
70129254 4786.57714 0.00014
75560039 225615.09775 0.00015
84614994 161550.43977 0.00018
54599679 22401.92318 0.00021
44094679 9446.62325 0.00024
12855810 623115.53046 0.00025
56487299 388109.30781 0.00026
81802268 33166.27684 0.00027
84224417 83586.1309 0.00034
36205721 162900.39301 0.00034
52927662 885018.03122 0.00035
90706836 5002.3814 0.00036
19612076 521958.71577 0.00037
41175188 11532.22522 0.00037
66047055 252654.84351 0.0004
574267 147599.29459 0.00042
75661700 87161.42758 0.00044
94506470 281354.28681 0.00047
26638129 567928.30521 0.00049
94432726 7900.39251 0.0005
69580574 5599.40454 0.00051
40922293 623777.55582 0.00054
25094744 73299.57827 0.00055
35879744 254275.91454 0.00056
68411566 326309.08265 0.00057
14074904 630627.67268 0.00059
77859984 683257.52669 0.00061
17914858 680089.47094 0.00062
27094148 314659.05454 0.00066
6835577 314368.61011 0.0007
22449418 4652.58714 0.00071
29878284 103850.12903 0.00074
76312776 47335.48113 0.00074
73706203 655584.1743 0.00076
91973429 351363.9446 0.00084
40412350 355108.39157 0.00086
90159137 53212.57655 0.00086
48525807 67705.0496 0.00086
8951711 143435.11323 0.00087
89111061 69022.84022 0.00088
27684170 495378.08416 0.0009
61863590 718210.3198 0.00094
14878437 526824.82442 0.00095
77825826 7505.70261 0.00097
50054807 49190.58685 0.00098
89664783 234854.40619 0.00102
18469795 266840.50674 0.00108
85610902 362075.35268 0.00108
86562998 63963.83111 0.00111
86694078 611123.3425 0.00114
4551804 632033.13247 0.00121
1361817 368530.48729 0.00121
31022844 141233.39725 0.00128
24552482 465468.87028 0.00131
84323417 58205.0948 0.00132
7364581 85834.61548 0.00136
34028792 310055.90031 0.0014
75905103 588688.76024 0.00144
82131839 26199.30495 0.00146
54343100 632891.51233 0.00147
76064271 335689.36186 0.00147
13383056 569525.63628 0.00148
48406632 102402.30776 0.00149
23715921 160766.10728 0.00151
195368 6200.32558 0.00154
79082118 894664.67747 0.00154
11035484 291656.1074 0.00157
90259985 57349.73064 0.00158
18985560 753295.30869 0.00159
85971260 89936.45527 0.00159
69834773 390225.74966 0.00163
4438192 139195.79328 0.00163
14888094 13123.7913 0.00164
78090701 121778.28272 0.00168
67131972 765231.79972 0.0017
56105782 65935.46713 0.0017
38463780 313182.71421 0.0017
4619944 32863.87649 0.00171
53582382 3685.20659 0.00173
1780488 811781.73372 0.00173
30149856 29067.6741 0.00176
69324129 160769.80686 0.00176
74742798 215395.47423 0.00176
6907332 646935.83571 0.00182
21160272 95628.77434 0.00183
63800164 193471.04631 0.00185
74753185 283430.83767 0.00186
20867025 343439.90742 0.00186
52448198 10116.67349 0.00187
43657913 173075.27825 0.00189
22181368 87218.35779 0.0019
82370091 248702.95132 0.0019
39862168 268917.11913 0.00194
52216581 26001.65054 0.00194
64688073 417392.43992 0.00196
98028051 154050.34717 0.00196
4445350 87234.73038 0.00196
11883841 728.3415 0.00197
32698688 62792.9054 0.00197
28769594 18835.3556 0.00199
53694400 181740.32903 0.00201
35322312 7589.39829 0.00204
72959456 102774.02965 0.00205
71542922 16276.70497 0.00206
88379295 838394.99228 0.00207
79787736 32234.14304 0.00207
57648565 631879.38037 0.00207
97710070 383447.039 0.00207
24083844 543491.41312 0.00211
4583749 4857.60569 0.00212
72804050 9498.08408 0.00215
12481643 30823.94818 0.00219
68652808 146066.18507 0.00219
27279587 128781.05365 0.0022
4593505 35824.34337 0.00225
5206838 316415.9926 0.00225
72898074 141795.95619 0.00226
71641713 423041.26828 0.00226
62493670 820452.98304 0.00229
5638271 102878.58411 0.00231
24174372 50639.3759 0.00231
8433926 82577.17137 0.00235
93357541 241736.31775 0.00235
38160893 400999.29964 0.0024
7085911 592876.45349 0.00241
21136979 254082.53214 0.00241
67448332 4593.63059 0.00243
31045225 324747.92434 0.00248
40531598 128467.60937 0.0025
71237300 595220.1446 0.00253
38562313 1249.42153 0.00253
90484807 270861.27131 0.00254
80216369 122749.65652 0.00254
10583673 588291.40986 0.00257
78598139 32341.43404 0.0026
80631465 29756.07256 0.00262
30123605 61798.85706 0.00267
90413655 488079.08514 0.00271
74876916 370441.26595 0.00271
50480626 235422.69101 0.00271
41821585 111769.10221 0.00272
75269795 76194.1684 0.00273
48537082 472190.00627 0.00273
19140826 242769.66889 0.00273
20068421 224380.29457 0.00278
32624472 121284.38569 0.00278
56013131 204490.14038 0.00279
8387697 41117.27295 0.0028
45619532 197027.03534 0.00282
15347526 71945.69525 0.00283
95096613 129711.74296 0.00283
73280843 7767.62097 0.00284
60001809 516455.70217 0.00287
21508307 2155.79087 0.00288
82779945 341764.61789 0.00288
26725820 20161.98152 0.00288
36533090 62272.8002 0.00291
91083013 317014.27085 0.00292
76339835 322331.90423 0.00302
15834427 465461.31359 0.00302
3935736 459788.34774 0.00303
47618519 11676.33504 0.00306
93803516 9351.89317 0.00308
38630941 160321.0142 0.00308
1938720 276162.59006 0.00308
392199 188286.55558 0.00319
15131731 629965.39842 0.00322
40213571 420948.34353 0.00325
68420720 84119.87831 0.00329
11618907 605782.64103 0.0033
95462818 60279.83705 0.0033
9646843 284291.66745 0.0033
81113251 495371.30853 0.00332
21937031 171668.79137 0.00332
89272409 129455.63638 0.00332
98328052 130403.81593 0.00333
46704578 23517.08904 0.00337
67515116 332084.16757 0.00341
41587881 162881.05847 0.00341
80876255 420368.17915 0.00342
56538767 203670.98642 0.00344
61698922 102610.97798 0.00344
68482052 719392.61632 0.00344
63712709 677047.84173 0.00344
2489535 210808.90328 0.00345
82936795 199530.35585 0.00351
15645460 256614.07534 0.00354
32075394 530063.28777 0.00357
17648609 319650.03855 0.0036
78046725 576070.99979 0.00361
87643302 24321.60745 0.00362
68244349 254449.45652 0.00363
40876935 375528.35402 0.00363
46219801 291185.78572 0.00365
25714581 304670.13189 0.00366
60950683 494381.12693 0.00367
49062680 65562.80911 0.0037
13716775 73577.70564 0.00373
31814562 304531.12683 0.0038
59833863 476355.88385 0.0038
34016313 187202.3776 0.00381
15743953 15860.1189 0.00382
54021148 10421.25609 0.00387
40273867 96084.27728 0.00387
63575542 93073.78027 0.00389
86282286 299963.4086 0.0039
44707223 407337.80103 0.00391
129705 56198.69094 0.00396
82321724 315356.38561 0.00396
31183242 134762.31108 0.00397
1341950 28982.03897 0.00399
88732245 12623.16301 0.004
81752906 402139.62054 0.00402
96429958 3835.03012 0.00402
3507858 397698.05124 0.00406
97735703 22733.31391 0.00409
91677278 427786.30988 0.00412
68302189 313860.46442 0.00413
21975869 158201.89308 0.00415
39506989 585457.88889 0.00415
69788271 90195.68174 0.00415
75150092 98124.97023 0.00419
22203635 328976.32006 0.0042
23708794 2003.46147 0.00422
36577886 233027.84408 0.00422
32328298 97014.58356 0.00423
35946226 108432.95425 0.00424
78085641 28727.15432 0.00426
5236582 348407.03506 0.00427
12153644 228831.97439 0.00431
6762332 55682.62899 0.00432
85677374 451789.69491 0.00436
55349208 49845.32693 0.00438
34846395 114492.9838 0.00439
21244611 74588.09945 0.00441
11058046 45533.59744 0.00441
31134610 410878.57801 0.00442
