ID VALUE SCORE
33234918 560382.42534 1e-05
38117483 362764.07525 1e-05
41951725 509469.33481 2e-05
65816842 295554.55601 3e-05
42290160 219189.12849 5e-05
37991503 134341.30996 5e-05
13066635 23477.66732 6e-05
17268704 25858.02795 8e-05
86494428 371373.10232 9e-05
86836749 259011.26031 0.0001
30146861 5063.70656 0.00012
46702675 63652.91301 0.00013
59012772 8936.14291 0.00013
87511891 30627.69133 0.00013
75058056 429557.36686 0.00013
52422850 107895.83422 0.00014
1596029 137524.36186 0.00015
92460800 499179.35552 0.00015
80576652 84740.56373 0.00015
27734658 25498.37017 0.00017
1235551 22203.80843 0.00019
89052918 87720.95096 0.00019
20264785 103363.77324 0.0002
60070499 582677.52667 0.78326
19143601 330920.30053 0.00024
89987852 23126.46925 0.00026
26798060 187899.98234 0.00029
28220084 192174.0351 0.0003
30668774 531434.44286 0.0003
88466434 611130.38732 0.0003
7769576 330938.82963 0.00032
3009851 181348.92113 0.00034
24313669 472825.33782 0.00035
41176602 25558.4447 0.00035
74344159 178338.47506 0.00036
47906595 20169.86217 0.00038
6021073 22228.31491 0.00039
94368560 282884.66975 0.0004
775709 79715.57995 0.00042
80630416 551966.19462 0.00042
4613818 391576.71152 0.7267
33342432 63332.42615 0.7267
31686590 283993.77913 0.00044
20194037 95709.49073 0.00046
47149332 182019.9322 0.00047
35347979 424487.58514 0.00048
18669867 239871.31237 0.00048
84380772 121106.57759 0.00048
37719973 239313.3761 0.00052
62634541 333061.95677 0.00054
77564862 64852.20511 0.00055
82237802 237048.64588 0.00055
91442554 462772.70833 0.00055
59391810 216437.85329 0.00055
15602330 538981.72072 0.00056
40579607 279117.8207 0.00057
87066313 444025.00597 0.0006
12906681 85326.57467 0.00061
224226 313898.94937 0.00061
16853753 11556.98498 0.00062
89032396 799711.06592 0.00063
27833036 118380.10556 0.00064
94150282 326037.5077 0.00064
3709693 105598.7066 0.77651
4646186 319030.18575 0.00069
37355595 62478.90279 0.00071
96522790 2943.74158 0.00071
82051696 774823.50237 0.00072
33455330 287844.9511 0.00073
69442441 240.87483 0.00074
22047854 332312.97957 0.00075
61368691 42373.52951 0.00075
23179709 284556.52986 0.00075
8788514 36382.6539 0.00076
13052672 32577.89883 0.00077
75326634 88468.63944 0.00077
55415593 152068.10887 0.00078
48861331 63781.368 0.00078
47844643 534406.04241 0.0008
