ID VALUE SCORE
10676766 432445.48323 0.0
20614694 356781.54545 9e-05
77233795 339474.10183 0.00011
62734139 339329.08095 0.00018
95365905 155143.32767 0.00038
32609760 146241.18747 0.00059
30059456 457700.31462 0.00063
5774310 155975.29505 0.00067
36540094 58883.51497 0.00071
44822586 733379.28562 0.00074
21847699 18001.6906 0.00114
46505213 639390.05718 0.00131
32069457 118137.72525 0.00144
51146062 19600.94562 0.00164
90756893 8543.27747 0.00173
64635642 168347.41071 0.00175
78475214 257368.20432 0.00179
98630517 12853.33819 0.0019
8906274 709258.972 0.00198
82054545 35466.9384 0.00209
14433516 1788.73304 0.00222
84988847 171906.32227 0.00225
2353010 141531.90558 0.00234
95033115 449241.61481 0.00235
98100818 326372.56634 0.00244
69442890 88043.12735 0.00252
84147049 33978.64454 0.74915
23606772 37623.53361 0.00266
13920945 559394.96709 0.00272
17183609 435468.05498 0.00275
88800015 213609.28461 0.00279
76897234 134254.9072 0.00291
30801334 16025.95484 0.00309
80551491 319876.33086 0.00322
37539421 486016.55266 0.00331
51867549 89348.1083 0.00339
8987201 311730.26027 0.84464
52044344 71441.44679 0.00355
31976095 176872.26487 0.0036
49376535 440059.03355 0.00426
44749475 316768.73242 0.00463
49093024 776651.21444 0.00475
27144582 413809.6797 0.00486
73701557 357228.81222 0.00486
45037250 337147.14532 0.00488
83369312 622968.82118 0.00493
67416544 94052.21621 0.00509
1441116 397002.43436 0.00531
56141014 423533.65482 0.00543
47727397 70977.34348 0.00558
6142821 24704.90907 0.05193
41325322 33460.9597 0.0058
81096791 19355.1313 0.00584
69606120 107401.21617 0.00598
56597815 96780.7307 0.00601
512160 81411.74474 0.00604
51062345 38418.38818 0.00606
66563496 158457.64889 0.00608
10058221 231270.17886 0.00624
31929009 52090.81318 0.0063
86222847 57251.65886 0.94177
49557886 251342.30744 0.00668
94496920 90314.41863 0.88202
35783090 135389.38696 0.00705
85272649 87062.73286 0.00708
9745661 213466.22568 0.12177
42212014 140283.65274 0.00719
38729555 128559.65532 0.00734
85437872 2784.02781 0.00757
49820121 73024.32465 0.00765
41460221 146555.02249 0.30653
41734438 26524.64247 0.0077
40530297 129832.57987 0.00778
41142495 311957.48599 0.00782
39013099 28403.09945 0.00785
16880564 83064.48036 0.00795
39753000 150730.47835 0.75653
30160580 95200.86995 0.00806
15905142 565976.38808 0.0081
86837867 120772.48837 0.00815
87207112 327688.43194 0.00823
32538876 262242.09041 0.00834
724573 132697.26787 0.00844
60176590 43940.59487 0.00852
6403367 180488.75947 0.00859
8386713 1476.12056 0.00864
26962420 28356.62266 0.00864
48332510 107736.12046 0.00874
77269283 215082.83384 0.0088
83039016 187744.74419 0.0088
53805339 423523.78896 0.0088
26001327 35385.27124 0.00882
78495797 114279.63894 0.00925
47144506 225632.95616 0.00957
85384491 587563.39984 0.00961
95347178 396153.20195 0.00967
67490321 228240.34403 0.00975
89563645 110043.86577 0.00987
42089022 261288.09512 0.00989
89666777 57821.7479 0.8234
10334444 540087.19384 0.01006
63177997 459321.79964 0.39535
30160346 116552.94324 0.01028
96846382 21390.1834 0.01036
5101727 687062.63093 0.01046
77725609 334121.03681 0.01056
62297985 14839.27568 0.01072
69545382 69320.65644 0.01077
51911933 26307.85869 0.01084
27321242 215564.86604 0.01091
59392226 10351.00587 0.86819
61177010 11539.5044 0.86819
43369841 47367.49447 0.86819
96091206 173775.26404 0.01103
10113887 311135.99886 0.01111
94837690 122352.46068 0.01116
74551186 558916.00983 0.01123
21265917 253559.14302 0.01128
63593980 131342.85986 0.01131
75859601 138821.79131 0.01136
3190274 31121.84992 0.01147
20226407 151730.31574 0.01148
45062375 916811.72512 0.01153
31297228 274735.55834 0.01158
93226271 783.8905 0.01159
19747706 356692.26683 0.01168
73286803 399531.76485 0.30011
69024109 288886.86 0.01201
52578992 368685.27403 0.01234
7978809 511328.19582 0.0127
25219990 498221.53542 0.01273
8237417 523697.77889 0.01293
47048827 68123.86812 0.01319
81128575 212125.56795 0.01319
32052444 833318.57237 0.0135
97023670 28860.11381 0.01355
6885347 280865.76675 0.01356
42584865 27858.54619 0.01367
13546445 76623.89053 0.01375
51414374 345088.23847 0.01388
77192232 129955.1693 0.0139
21801806 500896.03767 0.01407
22973148 357506.00294 0.01418
72874423 995.31067 0.01435
59231817 60573.90951 0.01465
95201227 75775.01164 0.01465
15312156 445008.33289 0.01473
17309824 314777.97879 0.01481
39314544 561446.80264 0.0153
70695046 244371.41421 0.01539
98888587 14429.64137 0.01547
91402412 226668.24072 0.01553
94954677 216666.73041 0.01566
93598286 416710.44929 0.01568
82516404 784465.97966 0.01569
62951345 12461.54911 0.0158
52183654 112636.93456 0.78894
32684469 368006.44561 0.01607
2259060 268145.70463 0.01611
83281777 90325.12883 0.01628
43259857 340989.50568 0.01631
55248731 591598.55195 0.01635
51624007 16003.23886 0.01636
32799676 656537.47035 0.01648
4845576 716174.19528 0.01665
83853025 37639.86276 0.01669
74941317 301119.93924 0.01692
1527189 2634.45526 0.017
94450623 155265.66819 0.01708
71283979 627504.40528 0.01725
21963136 229083.79098 0.01728
20764203 118520.77454 0.01729
82111575 30780.26495 0.01743
36341752 536380.84149 0.01745
54362594 2083.28389 0.01754
17633504 468286.73617 0.01781
65727651 9533.30684 0.01791
9053331 249300.1404 0.01796
