ID VALUE SCORE
50454976 516425.90557 0.00255
96787711 372810.63443 0.02594
98064789 33989.43831 0.02725
68081652 53795.61427 0.03357
47985840 426184.80273 0.04191
79058441 141341.38262 0.05747
31737779 16904.08476 0.05786
82325786 133519.34214 0.06086
18918884 58949.7495 0.06259
46872679 313170.7604 0.06273
2337719 300496.84674 0.07067
56308254 96065.40614 0.07624
14940090 273716.27732 0.0874
15532713 260377.08657 0.09367
24270876 376414.93161 0.09584
8692577 321991.72455 0.10207
82184938 579931.63669 0.10992
25220255 57919.63675 0.11026
95606150 68819.66469 0.11896
9727434 305424.1086 0.13372
21594415 243581.46004 0.16744
5900461 26587.7646 0.17758
61769255 349729.66182 0.1975
47166893 331621.37783 0.20171
67626449 76340.23591 0.20255
52041285 194464.10225 0.20369
63653739 100508.06425 0.21652
26857945 271418.26889 0.22832
11624167 208012.4856 0.24252
72850397 280942.61345 0.25114
17237844 84723.23451 0.26831
7397737 298424.78519 0.28939
26961358 33846.51035 0.28957
87212278 67823.15854 0.31653
81984853 190038.49054 0.34108
27091393 156590.53066 0.35281
1299471 241067.60163 0.35519
11824712 491705.22792 0.35855
40871949 170025.54826 0.35956
51241863 97043.18056 0.36613
7812968 214801.56387 0.36694
91579124 148133.40396 0.37001
17396572 4214.0149 0.38204
63900886 94473.02427 0.39236
45912446 178608.0402 0.39317
20583636 9137.42421 0.39644
28063752 454570.32074 0.40394
36288072 496977.98156 0.40873
91566764 525751.34953 0.45172
65635125 110750.11063 0.45371
99987878 234942.29634 0.4566
92604960 51581.7559 0.47724
36370156 143394.51889 0.48933
37228429 125533.83823 0.50117
46860919 63426.21954 0.50243
44638885 457309.50665 0.51605
99279244 359650.10257 0.52271
70024866 159801.44254 0.54704
9313167 198965.07081 0.55678
66720917 119966.34584 0.5629
85995161 90555.92423 0.56388
70462531 20903.56372 0.57267
81741031 109100.58238 0.57438
86121119 136091.93531 0.57656
26944096 34961.56688 0.5834
94964601 21196.09638 0.5841
15478346 231247.48115 0.59133
23889278 174706.46939 0.60141
15648249 36381.248 0.60332
91587699 428228.72307 0.60472
77728973 3791.10666 0.62706
58769005 511416.08398 0.63327
72807110 360946.20433 0.648
20102777 58421.12877 0.67235
4339050 334315.78463 0.6732
60383687 366661.40023 0.68064
5863176 12566.87013 0.69731
14149704 52888.87369 0.70617
36937055 859189.05956 0.7128
96004564 258416.37186 0.72315
48823927 65731.39579 0.72842
58515428 305719.72077 0.733
3270518 135410.7731 0.7473
22625134 18301.95157 0.75274
17496553 658500.56622 0.75742
44513416 65576.75742 0.75788
19762410 603946.37159 0.76418
44332955 22510.05848 0.77883
93795350 514232.71547 0.78095
84094089 36258.70627 0.81957
3671258 121602.15182 0.83695
88579902 289568.77972 0.83719
24093195 309270.73379 0.91102
52559602 243134.34552 0.92611
67733230 93558.59277 0.93396
67682232 637120.1756 0.93749
7588479 61102.18272 0.95512
80860760 372622.27608 0.96551
86456763 208281.15568 0.97627
5746502 939237.16882 0.9979
