ID VALUE SCORE
24067693 339655.4233 8e-05
76972876 151377.05683 0.00011
32013105 211214.62416 0.00041
98350254 35694.70618 0.0008
16593495 84450.62622 0.00094
30850457 146652.65044 0.00104
960731 107338.38573 0.00151
81746682 274807.79725 0.00158
58780036 85029.76141 0.00182
95362077 203093.12563 0.00183
2193753 148683.55906 0.00186
93394989 62007.39366 0.00186
7166269 51982.08944 0.00188
31361111 298617.33789 0.00197
7611162 61886.21115 0.00204
92945783 450248.39722 0.00209
24491384 448320.94234 0.00223
52496253 17269.67061 0.0023
74528964 326512.82568 0.22336
95688134 25383.43158 0.92581
53120094 39031.63451 0.00284
48652093 74984.48734 0.00286
59104745 160422.51202 0.00307
30250454 72171.0966 0.00364
41450879 33104.95875 0.00375
21017256 379962.57865 0.00383
24901151 327548.38468 0.00416
64297997 844252.07546 0.0043
8021111 98624.62229 0.00447
78885341 162808.321 0.00449
18589952 87690.26057 0.00473
88239710 107784.63541 0.00475
40770252 271284.20244 0.00497
76555930 236397.12326 0.00504
83679100 4143.38949 0.00508
38516213 737918.16601 0.00509
61779434 327270.9727 0.00521
66409791 653400.3866 0.00527
51777473 42557.32466 0.00587
88543613 29104.65356 0.00608
55342304 802022.63781 0.00612
11016223 119418.14056 0.00616
2052834 328270.14038 0.00627
92016296 978251.38559 0.00673
42143168 356316.10146 0.00692
12289346 113160.84978 0.0071
56670953 610599.50836 0.00767
35561159 75731.54743 0.5079
60959197 4076.97453 0.00772
9363944 66666.66329 0.00797
96857300 853536.37087 0.00811
68519955 161984.20957 0.00827
10061095 146575.77983 0.00847
61863865 66175.44817 0.00851
29155147 220457.56614 0.00867
56777740 34294.72845 0.0087
76577891 215979.55545 0.00897
99829286 432082.74482 0.00907
39988702 35024.92246 0.00924
72122238 501230.39221 0.00933
88526887 781234.11549 0.00961
33147473 409434.57844 0.00974
47902202 668710.0703 0.00988
25493175 50932.3095 0.00994
87828297 290178.54635 0.01031
33588489 382693.75429 0.0104
97195316 174250.12894 0.01057
31712644 139461.48276 0.01124
15676657 114882.25325 0.01154
24805376 5779.48417 0.01158
74658578 736948.87034 0.01205
65375264 24570.40972 0.01215
42507961 23711.79979 0.01216
28385682 659266.04063 0.01232
22583577 6505.51276 0.01232
53534091 730335.67122 0.01232
2885072 36030.87285 0.01233
96404251 73977.80212 0.01252
67410800 19936.47489 0.01287
32674179 104777.82564 0.01417
71848333 686055.91078 0.0146
62841655 216140.66848 0.01467
59991761 317487.02783 0.01474
10987750 583783.49744 0.85044
29407902 477812.23343 0.01504
80309089 24731.63801 0.01548
24562899 280376.10571 0.01569
58093030 501455.3782 0.01573
93634474 189020.58957 0.01588
28714378 291518.12972 0.01598
25838764 45444.63124 0.0162
43093670 338363.46477 0.01626
87283886 517192.99117 0.01634
7065300 622342.74971 0.01661
94255053 77246.98128 0.09621
72387170 88527.66839 0.01706
40413449 168998.23875 0.01757
53771648 207654.23021 0.0176
1754226 368441.3026 0.0178
72462162 576352.90258 0.01798
41349000 156888.9913 0.01806
78770135 4894.31274 0.01824
89618343 701000.65472 0.01832
84656270 537586.25751 0.01873
26412144 302203.75168 0.01907
91035360 103271.97035 0.01932
25193723 331314.62354 0.01939
31189116 175656.60186 0.66929
57638315 510500.23436 0.01994
22001015 716101.86903 0.01996
13758694 308114.4365 0.02019
65977616 120897.14617 0.28942
72269231 461288.41391 0.02039
6491906 395269.72036 0.02045
40541789 255628.25177 0.02053
