ID VALUE SCORE
19176665 66368.61342 0.0
98264322 605147.01173 0.00013
63428468 684690.92763 0.00034
61232404 173302.86638 0.00065
66308583 3130.62962 0.00071
45933123 366425.38937 0.00148
63814228 76529.66132 0.00163
68291196 150497.23292 0.00186
17757703 57886.23187 0.00186
77373143 191912.4513 0.00232
4421991 91688.6682 0.0024
33130232 693449.65373 0.00243
73631903 266336.20003 0.00261
9844990 492278.79676 0.00276
20205144 59901.07434 0.00294
87640807 283214.59941 0.00328
16001501 173038.72827 0.00358
85442648 14041.97298 0.00395
15573247 25814.49966 0.004
7169079 73390.5618 0.00418
79764851 163219.76512 0.00435
33530640 135363.02178 0.00469
57809910 224659.32461 0.00478
46881674 431424.39113 0.00506
57992761 451040.61559 0.00527
35715523 158518.03646 0.00533
29575343 902068.9168 0.00534
30299312 598437.15496 0.00611
3750716 104742.00635 0.00622
35465522 169455.18625 0.00629
71522856 13142.53292 0.00639
6455800 382906.28961 0.00665
61018218 52517.69145 0.00667
26256991 542043.02576 0.00672
89290461 156209.54439 0.00716
46440844 138352.7361 0.00779
60475884 58624.89135 0.00785
85378602 158710.96134 0.00798
80464169 137645.10432 0.00807
79128991 331787.20665 0.0081
18339060 117859.36402 0.00902
78734607 84443.5567 0.00903
94931686 644816.83603 0.00906
81165207 181606.75903 0.00951
38747149 787912.77692 0.00951
39073327 655359.05703 0.00952
15508739 530794.47158 0.00956
41936871 11160.15323 0.00971
74580858 156476.61577 0.00986
61361581 183244.00315 0.01078
9223622 23285.1597 0.01079
60690293 277288.79643 0.011
94646591 192246.37604 0.01126
32265969 367667.53901 0.01136
39341209 129780.38338 0.01139
23139402 880899.26551 0.01147
32964808 305763.76197 0.01153
60818412 246157.67264 0.01162
42711556 192771.46104 0.01181
77052158 500364.1146 0.01212
93156519 14391.33298 0.01222
5680893 262222.06384 0.01234
33202678 211029.26061 0.0124
57553603 229650.76039 0.01261
98211483 66248.21672 0.01301
74526843 94838.43486 0.01327
18939939 221140.24034 0.01328
9948468 39417.38704 0.01341
94891952 787377.97687 0.01354
48039037 34640.15861 0.01362
10568418 710161.6225 0.01388
39101886 1056.1339 0.0139
51113804 492401.40366 0.01402
78620475 727537.98215 0.0143
79224809 359636.49767 0.01476
41268522 7302.51631 0.01495
82345057 264776.21821 0.01507
12416923 128674.01647 0.01548
87426377 822230.85254 0.01573
88161736 487555.41433 0.01577
46197511 38340.94822 0.01635
74750452 281343.68501 0.01711
4893370 266148.67325 0.01741
92805636 212645.66134 0.01742
75873920 194649.00309 0.01765
20469922 44946.96612 0.01767
32501925 290135.29022 0.01768
50708383 186933.69209 0.0177
85017707 109749.38442 0.01775
13238404 186898.96642 0.01778
5326711 35464.43893 0.01788
13246621 340160.12762 0.01802
85131109 1410.84 0.01807
91543614 184098.53485 0.01811
89429008 16914.34724 0.01827
90941927 138902.54004 0.0183
83505828 234129.89857 0.01867
28176377 140704.09055 0.0187
71413806 303577.66495 0.01907
1374005 32440.35957 0.01913
63184021 277909.00107 0.01922
69606630 6034.56041 0.01927
82123111 29249.86365 0.01977
13099866 56175.98108 0.02015
6959527 851149.97247 0.02017
73243465 671266.24305 0.02033
29012325 557045.89832 0.0205
33062827 245102.00277 0.02072
79218713 937930.8165 0.02078
63542410 240052.56062 0.02114
12703876 564163.77189 0.02128
96020422 16153.70017 0.02138
38384819 530794.37387 0.02141
46704092 22530.77369 0.02164
99005607 101880.64459 0.02199
47644010 701283.30068 0.02218
13548919 231041.1506 0.02228
47464853 170899.65312 0.02308
3622547 322490.91022 0.02323
21147183 281078.0137 0.02333
77213576 317354.30282 0.02383
49289960 42858.76975 0.02385
26153519 241817.47892 0.02386
74475094 37843.9681 0.02406
38674820 99638.98542 0.02421
52257825 58157.03383 0.02427
4887328 98429.6111 0.0243
67464411 39678.90641 0.02433
53187216 20143.86685 0.02442
46884643 60631.78985 0.02468
15509889 98249.32395 0.0248
86526393 636791.14313 0.02495
37832636 281481.68606 0.02513
45279421 729098.20455 0.0254
23245205 601580.9368 0.02584
89731254 397995.25776 0.02635
62144543 18765.77856 0.02659
53518019 234017.7547 0.02688
10915858 267154.19148 0.02718
83079203 44773.50832 0.02724
21819570 203791.71701 0.02797
82490468 403128.76853 0.02868
8602893 656770.70842 0.02887
85018325 391290.78444 0.02896
85342602 308431.00121 0.02907
78941334 108780.89268 0.02936
82047462 223495.54248 0.02941
47191979 229321.42929 0.02951
65233214 308826.55372 0.02964
70295571 738021.38622 0.02983
64394816 6863.60178 0.02983
1354932 710776.11452 0.03025
94053769 139059.72069 0.03057
68003131 73289.91729 0.03085
85457515 306293.18694 0.03093
87784762 333741.7555 0.03095
40717724 517263.3838 0.03104
80302003 537007.23799 0.03107
36668235 15942.91375 0.03125
47611509 61302.27745 0.0314
9523040 751061.39519 0.0314
99177207 324681.2076 0.03154
64311409 164182.71767 0.03161
25186624 48312.00307 0.03176
35753881 30532.90716 0.03186
97510559 547.17099 0.03286
80095258 122580.53998 0.03306
92560747 7850.19297 0.03317
20374429 150541.82526 0.03338
42997394 450398.11218 0.03353
99753285 567035.83641 0.03365
14563960 56642.19195 0.03371
70001796 113024.23519 0.03384
99698963 38528.17689 0.03392
33205921 448450.51863 0.03404
29358256 167256.33486 0.03412
8289519 572479.51432 0.03416
60289225 144626.48861 0.03419
90098708 217915.94897 0.03434
60490406 53215.9485 0.03452
35761246 230516.51874 0.03453
57070733 211576.52367 0.03455
50094706 198288.30425 0.0349
27617589 185132.96816 0.035
92233794 615400.58864 0.03503
43621745 119846.5784 0.03566
51385967 442833.05513 0.03569
21818591 51891.88836 0.03591
68403001 55176.18484 0.03679
21926196 385749.04159 0.03686
24822629 10892.93051 0.03695
39012757 8961.58564 0.03697
49641508 227380.48317 0.03698
65919234 166772.30106 0.03709
18194678 784618.96246 0.03719
14951159 147403.07019 0.03727
11494185 31331.84409 0.0373
39611397 571028.32595 0.03735
3290243 702819.2084 0.0374
76768285 5780.70168 0.03749
83072745 202317.12413 0.03812
53876299 176027.53618 0.03821
56516295 550812.29166 0.03834
57840129 342600.25433 0.03851
5823714 256564.30356 0.03899
87004957 150613.477 0.03928
24692540 844465.28518 0.03931
25797867 395391.71171 0.0394
83385644 151059.36867 0.03989
32869602 488715.72546 0.04014
50801242 275566.59326 0.04037
18416555 49763.14666 0.04051
86186043 31279.34396 0.04062
63104322 577169.9316 0.04062
5384165 369.48977 0.04074
71037157 282968.90129 0.04085
83103022 65377.26031 0.04119
23658573 721076.35421 0.0413
95462878 325582.14581 0.04191
67095982 109543.93243 0.04217
81443929 5585.08641 0.04251
94324225 82812.86465 0.04316
12609208 291871.72176 0.04322
5755194 154477.83997 0.04472
41796648 2804.15816 0.045
41322419 552275.32219 0.04525
12663173 660309.91831 0.04531
58949824 48296.79802 0.04561
17589365 274047.48096 0.04567
98566781 775557.91594 0.0458
42260801 427944.94781 0.04581
28939424 573963.66113 0.04609
28922279 628848.78879 0.04644
67429259 98024.82348 0.04681
32707901 137801.44358 0.04704
87923942 397617.03383 0.04712
23007887 166947.00542 0.04736
24947317 244678.1412 0.04804
97442837 97988.54431 0.04807
16876278 117106.26167 0.04821
39997968 528970.84189 0.04829
31655786 237190.13401 0.0483
11467139 411623.90962 0.04855
68258107 210710.89515 0.04877
96176874 757435.33702 0.0493
51763600 6328.97993 0.04995
80304630 389971.41868 0.05021
10535965 168186.08571 0.05044
20390912 561854.90019 0.05052
81594816 99182.58661 0.0507
78250060 50471.1895 0.05092
89887629 73692.51098 0.05095
18070970 326366.32222 0.05117
49239643 668040.51081 0.05124
39887373 70359.08005 0.05131
67120335 163386.91364 0.05139
34491838 298836.89655 0.05162
80291171 552554.29386 0.05165
50315535 134999.22863 0.05176
71592557 404354.88412 0.05178
7115365 26401.50849 0.0518
22022575 225506.30266 0.05195
63344807 406813.60635 0.05211
23118054 88997.31293 0.05227
8215113 232991.2499 0.05241
72985417 562880.632 0.05251
91249581 506135.14174 0.05306
65107881 273341.09222 0.05307
54801131 63880.74652 0.05326
29109421 160583.56683 0.05333
50769467 51436.92291 0.05384
16705694 412984.44235 0.05387
60491400 330969.41354 0.05408
6599188 20595.99035 0.05419
29048989 6885.27672 0.05421
70948323 109407.15432 0.05425
77006283 545823.70253 0.05445
12162434 334586.42719 0.05454
89506233 50462.8121 0.0547
9154860 78998.04041 0.05478
59339608 142345.06225 0.05507
93248702 269962.86082 0.05525
77455671 100769.49409 0.0553
27025052 482996.92411 0.05547
63614710 284093.50627 0.05551
74576199 256392.22068 0.05558
75901010 252099.39822 0.05567
52455050 33897.01717 0.05586
49632194 25384.36015 0.05642
45399080 150937.43336 0.05692
12489767 208183.91567 0.05703
87703139 58584.88395 0.05718
66041122 178482.44562 0.05767
58600373 161651.86773 0.05776
66975800 197573.70499 0.05779
84644247 169167.92336 0.05812
12721569 73474.48463 0.05817
20314748 505116.35516 0.05823
316521 50218.82116 0.05824
936495 167930.9734 0.05853
56093967 123840.88107 0.05856
40669728 8968.37709 0.05886
44785349 81495.69598 0.05888
38839640 531443.25904 0.05911
58789208 273163.9613 0.05949
24567343 256972.32722 0.05952
25901030 105900.00478 0.05992
3088074 6218.64904 0.06143
17842245 538085.54344 0.06145
17975027 110412.4265 0.06163
75066715 155367.72426 0.06202
5934339 159374.93828 0.06251
91612984 19788.58063 0.06281
33664580 123895.09483 0.06325
97461827 73029.91345 0.06338
5506529 162828.50254 0.06341
97022676 39851.32871 0.06375
61621820 587573.19127 0.06388
78691640 328717.00209 0.06399
74414371 803981.95734 0.0641
6034307 367496.21335 0.06419
502346 132192.36973 0.06457
87444107 139811.054 0.06466
68017509 65399.94149 0.06477
80392059 165229.3776 0.06483
65687294 404267.09451 0.06499
79190644 326680.7988 0.06542
79042545 467093.78039 0.06551
32954094 171207.12296 0.06565
30968367 181.24896 0.06604
46096779 219616.89635 0.06637
63759730 677495.80062 0.0667
3752884 242699.47069 0.06686
5808134 332089.14157 0.06692
37838676 37971.80838 0.06701
15600667 506784.00638 0.0673
83909711 476479.75765 0.06739
44304500 192598.93822 0.06773
11859578 186804.56341 0.06774
83382925 380698.0775 0.068
23607062 479624.85301 0.0684
