ID VALUE SCORE
82332348 230579.29314 2e-05
14920317 393440.43327 3e-05
66939306 12009.60272 5e-05
486811 145730.87691 6e-05
56704468 322537.35858 7e-05
26056915 4795.55902 7e-05
96939451 190594.06732 9e-05
45010501 452889.61115 9e-05
40303483 632080.753 0.00012
98151611 295539.96506 0.00014
12166940 151852.52928 0.00015
76322903 777465.73529 0.00016
33311141 415064.33325 0.00017
41290568 5897.12184 0.00018
78690078 96466.36743 0.00018
68468031 13667.47102 0.00019
66560703 326567.13464 0.0002
57726881 32844.82582 0.0002
33594298 155808.44927 0.0002
26858248 849336.25387 0.00021
10462671 48155.89365 0.00024
26196444 303586.7558 0.00024
56119362 596044.33841 0.00025
7171580 592898.98382 0.00027
99066895 192562.35331 0.00027
86469143 93549.99216 0.00027
41313577 667.78577 0.00031
75397250 15424.22833 0.00034
82399932 135045.21179 0.00036
53774446 776732.85718 0.00038
45286222 43784.7841 0.00038
3993202 116611.82498 0.00038
79077500 230510.20303 0.0004
9486422 445630.41049 0.00041
79554662 113135.00979 0.00042
6326864 3499.74277 0.00042
38499040 107650.87932 0.00042
1981288 19512.85838 0.00042
6186835 53400.75244 0.00044
26062629 166428.89254 0.00045
59690958 285545.73367 0.0005
16240284 545828.70031 0.0005
48849697 151804.46894 0.0005
90144912 80207.32883 0.00051
2122796 148935.40014 0.00052
23923469 152731.74985 0.00054
53825103 537538.1073 0.00056
98792009 80684.71661 0.00059
85667450 10580.98946 0.0006
20419889 745144.89185 0.00062
19283989 46290.32817 0.00062
5343329 340951.51842 0.00063
36826952 54207.34608 0.00063
78399708 91780.99397 0.00064
18643702 394473.48631 0.00065
33380281 446566.58786 0.00065
42408038 157053.93175 0.00066
95288490 241621.38234 0.00066
99651647 180205.34733 0.00066
41896561 132749.08165 0.00068
25904074 218317.48744 0.00069
88043659 11352.49376 0.0007
54735797 254300.29539 0.0007
27124423 42848.79683 0.00075
85697717 671939.92441 0.00078
99478062 308073.76949 0.00079
85833049 453583.10786 0.00079
87285270 55185.31795 0.00079
35842863 46918.76049 0.0008
88587007 78700.657 0.0008
36860703 106007.21467 0.00081
35079501 167142.07361 0.00084
28342883 103095.77862 0.00086
92347552 255718.23123 0.00086
31505281 371630.37562 0.00087
20149391 455199.81186 0.00088
76947677 124177.13177 0.00088
67611009 177989.70553 0.00089
77931665 243669.60813 0.00089
83599947 690639.04133 0.0009
61015839 9820.83687 0.0009
25089680 75525.99167 0.00091
15026296 145145.10029 0.00092
1766414 87141.08339 0.00095
44397968 668130.55255 0.00095
76791168 99598.1188 0.00095
94229487 236261.16505 0.00096
46891727 92465.3526 0.00096
60500210 133772.31416 0.00097
76628300 194812.88954 0.00097
51787415 254309.70428 0.00098
6001129 65329.25633 0.00099
23363989 410147.95207 0.001
26084647 131553.50715 0.00101
28089396 5879.77914 0.00101
29697170 342165.68832 0.00102
15966873 646047.45084 0.00103
58080160 519339.7955 0.00103
39356543 84163.42795 0.00104
56822257 340755.88683 0.00104
18461727 221349.1202 0.00105
15127964 642939.52413 0.00106
70722619 897990.67176 0.00106
28597759 12215.09702 0.00107
89183038 380732.31909 0.00109
87392873 297218.86637 0.00109
89184979 70267.39848 0.0011
20428970 36108.45037 0.00112
30450509 405043.26872 0.00113
72218725 247844.47447 0.00114
52398630 6836.41426 0.00115
77880024 161187.43183 0.00119
43068552 305193.73146 0.0012
51292330 61472.86057 0.0012
39146465 346252.22125 0.00121
50738028 659678.76298 0.00121
70402156 183730.51613 0.00122
21124868 35715.85161 0.00122
36667622 318739.8126 0.00123
3000917 238203.08847 0.00123
63910846 453975.19061 0.00125
40634712 397316.65748 0.00125
42749626 166775.78634 0.00125
85291722 127541.31193 0.00126
93691951 322080.58526 0.00127
90079446 171641.79232 0.00127
10948007 361743.39826 0.00127
13193292 47365.03019 0.00131
61657531 565957.65449 0.00133
75477708 109784.92815 0.00133
72676446 136856.40806 0.00133
13574655 418961.6435 0.00136
58999958 51122.14341 0.00138
17007167 463248.86746 0.0014
79503921 136642.24612 0.0014
8979342 23245.91767 0.0014
68837165 164922.1722 0.00142
52628541 58156.70271 0.00142
55446877 22830.59488 0.00142
42912894 227010.35787 0.00142
71725188 39859.31668 0.00142
890794 235974.60707 0.00143
49780314 163432.23479 0.00143
18984877 17270.90163 0.00145
19789406 182229.25356 0.00146
66325830 70089.44753 0.00146
84013732 136251.84704 0.00147
25360317 52979.6826 0.00148
13347140 239051.04304 0.00149
99870966 13642.19435 0.00149
79636708 312250.86672 0.0015
25203059 478131.22026 0.0015
14996421 167196.34011 0.0015
20270802 90323.94897 0.00152
59883867 131326.86112 0.00153
36245706 12782.5941 0.00155
63825628 576582.25068 0.00155
69880015 511952.80301 0.00156
61624801 131196.39943 0.00158
5277623 407624.43469 0.00158
51554178 87492.00747 0.00158
19462590 280527.42103 0.0016
97567902 421828.83865 0.0016
8601203 94498.35081 0.0016
52959852 86925.68204 0.00161
39717362 31151.4464 0.00161
68856053 940492.83721 0.00161
7581192 25034.12868 0.00162
85135115 170686.92664 0.00162
41993209 366422.74366 0.00162
40740377 633822.11901 0.00163
2976803 180022.25606 0.00164
72206719 366510.69473 0.00164
68099328 23832.27731 0.00165
61253986 483834.17524 0.00166
55727357 62093.0439 0.00167
91660797 573721.65589 0.00167
81071307 29821.33132 0.00167
2173252 656442.53693 0.00168
73958031 228436.50823 0.00168
3406956 214028.15077 0.00169
98525486 1137.31297 0.00169
13431181 893841.64443 0.0017
51178653 208036.28435 0.0017
58496129 41133.64925 0.00171
50462339 44796.4213 0.00172
2428941 195471.46736 0.00172
88104367 559167.81869 0.00175
79015456 187487.24115 0.00176
83869756 702843.60572 0.00177
90069396 199764.31499 0.00179
29551404 41089.52948 0.00179
88182455 233564.77105 0.00181
2463593 232335.95594 0.00182
40966816 69291.81487 0.00182
14123337 44751.70078 0.00184
85821578 172877.99443 0.00185
82602034 255427.12115 0.00186
12965019 256914.00562 0.00192
50841197 36134.19503 0.00193
8038055 760836.55165 0.00194
30798063 58462.93167 0.00195
47462651 194640.68625 0.00196
59071553 556435.15279 0.00197
83664612 184483.56329 0.002
47132613 87504.00871 0.00202
46607564 130094.38278 0.00206
284881 23987.54618 0.00213
64031969 555421.03408 0.00214
65451935 61617.12411 0.00216
19088638 457356.45736 0.00216
79307850 44962.60675 0.00216
69500736 114391.71141 0.00217
78950971 160377.02996 0.00217
74400401 73435.40551 0.00218
92992072 29692.12857 0.00218
64031372 341969.1334 0.00219
80732836 38461.64719 0.00219
84981208 57707.01981 0.00222
81614223 716717.3498 0.00222
22920912 268535.21278 0.00222
39757816 63186.24996 0.00223
62346728 113405.13976 0.00225
98600684 536016.10845 0.00226
91748467 121466.33766 0.00226
38987957 57221.5721 0.00227
17051939 99905.68516 0.00229
27234453 747415.74685 0.0023
64878686 126690.53196 0.00231
26231939 53268.96896 0.00232
63172340 4208.94839 0.00235
22053691 76772.96578 0.00235
10079332 176551.82755 0.00235
24718604 579986.20452 0.00237
78287782 114341.00202 0.00238
77749774 136687.79225 0.00239
77589 155034.6838 0.00239
9896001 103112.0967 0.0024
33089862 616456.62905 0.00241
90193344 357521.52147 0.00244
