ID VALUE SCORE
29521706 450199.40898 0.00271
69068640 15952.26707 0.00436
49162929 65598.47704 0.00649
43369817 70802.75839 0.00676
34073379 568530.48165 0.00967
34138213 90396.0335 0.01055
91279397 82210.61581 0.0118
46549675 196457.39598 0.01258
51808397 48920.4014 0.01354
63052129 74727.14163 0.01705
5645219 106857.12936 0.0171
49644105 297688.62562 0.01893
33376612 62952.68024 0.01938
34615528 391087.39395 0.01966
61323817 170180.49599 0.02125
25687080 649471.29075 0.02224
4993898 489127.35103 0.02237
81100980 722384.86745 0.02432
93812616 556041.48523 0.02581
24575176 240095.46448 0.02605
77552647 29447.55123 0.02797
33276758 1297.93068 0.03381
77612444 742751.23518 0.03944
81589785 792012.87333 0.27863
27474949 897057.59438 0.03974
31211772 61384.32892 0.03982
16246545 11815.52581 0.04233
84561481 83667.76897 0.04575
8667620 847758.90506 0.04808
28411543 665251.0918 0.87804
62771690 87458.78213 0.05167
29310846 402182.83283 0.05207
33073813 42376.52124 0.05377
99310522 11941.49712 0.05482
68193023 279710.14629 0.05528
91658656 153447.28575 0.05537
33713722 142269.79173 0.05801
94575688 820148.60511 0.12717
64942528 728408.15795 0.06818
72575668 117096.25263 0.06844
79452599 83564.05225 0.07063
64468200 802173.14024 0.07124
60995784 329787.73751 0.07637
95903735 357718.78291 0.07819
79042279 40548.54854 0.07873
95271285 171311.67279 0.08074
98877576 235344.10676 0.08288
98162136 34772.11889 0.0862
99302212 77809.12028 0.08678
20202810 134029.88807 0.08731
6085905 28135.29062 0.08743
77642858 17334.74551 0.09257
60457707 31919.07353 0.09316
57091465 15981.12217 0.09319
69349193 191145.37681 0.09607
8394734 41193.57402 0.1015
42485968 14336.85125 0.10178
13746080 196592.03083 0.10331
52063711 299823.78807 0.11118
89696992 149129.78482 0.1606
88652694 130766.63238 0.11294
47707442 441749.73253 0.1185
64569415 119403.96907 0.11964
34366362 220884.1591 0.12002
71822035 744735.79518 0.12264
20159043 50562.39866 0.12265
57311632 191012.40503 0.12421
14103653 583136.33109 0.12629
88710889 292020.60468 0.12659
21141881 19026.3663 0.06148
33046373 683851.26552 0.12942
96295082 33487.83589 0.13105
81699936 51171.67148 0.13174
78502298 311140.51747 0.13417
81698299 39384.62567 0.13479
20577824 88574.22429 0.13545
21471247 426250.49842 0.13683
26543384 204998.84025 0.13991
90891616 154616.31445 0.14456
54407657 880089.54811 0.14599
37396398 21521.80828 0.55401
1909854 661064.18996 0.14799
67235459 49131.13463 0.14834
78614366 358315.27593 0.15748
71687543 73144.7296 0.15762
84979155 25308.06569 0.15858
87125779 834740.46637 0.16025
85520114 213185.77863 0.11141
32259931 131152.72332 0.1663
92758049 212731.70645 0.16734
71144081 396722.25865 0.17413
43674892 544800.46814 0.17605
96088962 581249.74887 0.1764
22323010 37448.68114 0.17765
40490555 561173.14248 0.18376
50122355 125647.16789 0.18486
86549229 6864.11967 0.18628
4368879 342276.54302 0.18843
21145866 95007.22448 0.19044
68860510 996.36588 0.19452
65565525 13775.61026 0.19478
53445986 252383.46331 0.19489
86559788 329769.91288 0.19847
52221626 452667.36425 0.82973
42739825 95843.22289 0.2019
33725300 18402.61057 0.20422
40047718 364642.79902 0.2053
48652264 92865.94804 0.20539
12259487 185183.4899 0.21087
32256506 365582.89904 0.21569
73096590 80376.46683 0.21664
95726983 156555.7286 0.2175
89848708 658623.1543 0.21782
78050831 450865.8955 0.21954
49130853 304306.30324 0.22011
26705812 597939.6496 0.22509
94848786 57445.58905 0.22543
49963945 654351.33974 0.2279
24281582 181382.09203 0.2303
79408201 56176.00958 0.23191
98386650 560018.1702 0.23358
76977657 41457.29383 0.23415
35844024 719526.52427 0.23447
53378683 416625.91006 0.23547
36542546 905914.52144 0.23562
25862350 180189.6769 0.23623
24896973 69936.30987 0.23793
56320343 120207.56997 0.23874
547148 276520.34015 0.24443
67767984 628837.29241 0.24509
18768962 151047.28396 0.24707
41630684 280213.54949 0.248
30638978 542061.35021 0.24904
35760422 221503.2763 0.25071
53902311 15349.95624 0.25185
34826283 106309.66698 0.25419
61666075 169243.18017 0.25476
98718835 26038.92282 0.25561
93968580 472706.56133 0.25695
54410733 173106.65835 0.25751
99206095 314489.47256 0.26244
90637659 220585.39373 0.26428
60086705 175386.98722 0.26792
65579286 157259.26705 0.26979
90639913 260053.01002 0.26998
20011347 224011.26578 0.27145
25617430 30418.3676 0.2741
24409652 184465.62702 0.27511
93460725 449344.21445 0.03945
48509046 443610.35597 0.27879
7474771 81350.77611 0.28048
13797424 237641.21164 0.28218
34198338 731839.59818 0.28537
36994027 25828.94542 0.28604
26135803 61203.49548 0.28696
95338809 77026.34652 0.28718
86377637 3745.3324 0.28777
49440897 795581.72218 0.29107
72370981 91871.48607 0.29371
67805987 191495.29226 0.29723
45158132 392952.17498 0.29932
14958421 15383.73442 0.29986
23153412 957880.75214 0.30068
10784035 85803.97427 0.78071
59863434 29031.01013 0.30167
63846113 145068.47461 0.30247
9563192 36344.19541 0.30442
25272774 72803.80558 0.30456
42079823 794338.59038 0.30472
43323840 95684.9908 0.30536
49456286 552046.93745 0.30686
94170709 13227.77394 0.3097
73902604 13369.239 0.30985
78437610 345380.65636 0.31254
26688697 294328.2041 0.3126
98593741 157528.39028 0.31517
11442525 313957.73944 0.31613
20924090 55717.98362 0.31644
128031 472350.64731 0.32256
61883299 48928.5755 0.32278
88091804 526657.7366 0.32336
60412095 400387.27585 0.324
32665029 80306.35626 0.3244
44300067 327047.50572 0.3272
88298359 296364.38596 0.32737
1761485 670361.67752 0.71487
76865887 1364.60201 0.32941
76878584 653446.21296 0.34
35118758 324119.53909 0.34348
631478 80865.7338 0.34454
82880981 33351.5924 0.34556
79729962 187341.80721 0.3458
39157935 320123.68425 0.34677
71884099 373769.53351 0.34862
32667439 799309.47694 0.35104
32218079 147021.10875 0.35152
99862372 752815.96109 0.35337
1796970 714918.10853 0.35733
92396406 42519.27107 0.36068
37451694 95320.56014 0.37164
81247330 86349.79746 0.37666
67436732 688048.82727 0.37688
126743 6666.80202 0.38141
30561680 620701.19718 0.38221
80304167 200460.18213 0.38694
13273786 219976.41429 0.38699
98297378 386092.24098 0.78799
37554942 500527.07525 0.38947
74116588 273653.88355 0.39061
62817382 240003.81483 0.39342
23157465 57335.49003 0.39358
89069921 311920.12343 0.40199
20657233 176419.88208 0.41747
6802992 50834.57458 0.4241
95073203 284564.10425 0.59876
58237393 53327.78623 0.42514
14365974 327589.6729 0.4256
77736135 719463.71725 0.42855
94206343 134905.51223 0.42978
64989803 129948.78482 0.43185
26753313 41552.96531 0.43211
29228510 579736.05765 0.43351
98183544 266248.69689 0.43477
78469203 616268.48728 0.43526
72064690 197283.66992 0.43676
41749478 311139.30717 0.44048
90583002 50975.65904 0.4407
23969076 8352.66555 0.44426
77965094 129498.6441 0.4514
37091934 122035.48426 0.4517
65243906 248552.9867 0.45292
53793703 20104.73986 0.45407
21088842 343493.92011 0.45455
36046153 409951.47459 0.45937
98735229 77047.34102 0.4612
3460401 6401.71422 0.46337
97839896 687407.88814 0.46525
13608840 176980.31371 0.46815
90124311 825936.58089 0.46855
757690 257832.33909 0.89134
35268064 78040.82296 0.46953
67348280 49725.43561 0.47355
81292930 70657.22898 0.47438
94782669 31514.9831 0.47624
61374807 576488.14536 0.48167
60191478 380533.93984 0.48366
56215643 137584.59609 0.48677
43132262 90236.50705 0.49069
18856913 680551.48757 0.49101
82634258 246231.41973 0.49321
25392446 98694.1673 0.50182
87993867 161987.88965 0.50433
54414793 13311.01454 0.50559
54869551 723822.73962 0.50776
97109374 29198.0063 0.50907
36980913 58231.95226 0.51163
63207119 39389.91417 0.51271
42300919 8926.35411 0.51548
95975512 164268.23358 0.51609
74320130 73316.68559 0.52056
33083747 98936.02728 0.52545
6790305 415650.24675 0.52725
41312158 152894.68525 0.52761
93309847 148040.3637 0.52811
95959179 264428.81213 0.52921
76065722 133058.51378 0.53834
82048326 355698.76685 0.54019
65356103 257076.52241 0.54049
44188122 343913.18707 0.54126
67628161 270079.68255 0.5413
33501375 384824.5428 0.54315
40833430 378228.72812 0.54506
2157489 260308.71864 0.54638
34946951 157770.41015 0.5464
20495553 14087.94728 0.54825
51704706 167602.52353 0.54902
76023923 52877.54142 0.54995
96624390 34970.6432 0.5503
12253377 708095.0961 0.55049
3261435 395499.20943 0.14739
56133336 388389.39094 0.5589
31957008 206277.47068 0.56182
43909112 257779.71699 0.56652
35234700 3917.27106 0.567
16045468 209436.71713 0.56831
55587027 153713.13154 0.56989
84988112 85926.63475 0.57016
55278867 263702.94259 0.57107
16519778 23624.58247 0.5715
10457610 62664.10347 0.57651
92065133 74889.76814 0.5767
92714481 58677.10781 0.57685
21004418 66929.5254 0.57768
66625120 661799.76415 0.57891
9769548 66540.66023 0.579
42453423 291648.53227 0.58017
94090347 366166.48345 0.58523
33529742 13925.65473 0.58985
23178237 326572.1434 0.59348
48386400 191496.79644 0.59561
37729154 436905.67032 0.42491
88309262 400767.31082 0.59894
9472258 189556.15826 0.60286
81170113 268271.86098 0.60338
66509621 353113.16034 0.60797
18724756 142003.11104 0.61015
61578398 154753.38814 0.61877
31997600 506122.69213 0.61935
45644162 212323.01253 0.62274
78234704 397788.16775 0.62524
44352419 187244.73411 0.62877
91966623 608306.87673 0.63269
57554817 526580.58954 0.63276
60766924 145149.20908 0.63322
86976803 300532.29382 0.63439
21663291 578709.1058 0.63507
88690325 81562.23641 0.63633
92407134 534716.46009 0.63752
15228933 23211.89229 0.63917
81708681 455499.81626 0.64194
85967621 42235.91721 0.64229
2886390 119353.6964 0.64369
45859023 127975.61443 0.6463
39611928 459280.26752 0.65344
61579796 21431.68655 0.65458
12468115 344054.13734 0.65494
33934483 352214.66792 0.65975
7209741 9076.78998 0.66004
95500201 698518.57442 0.66048
96455032 240074.90979 0.66281
92055158 27559.99651 0.6673
50740958 28086.28391 0.66791
76841219 48773.54591 0.67484
72632125 72552.05941 0.68186
23253550 68926.5415 0.68254
72041427 108330.37209 0.68388
77270657 133516.73992 0.68403
81915576 249338.15148 0.68577
35561391 248726.73066 0.68927
34207679 606520.30768 0.69037
1456313 99758.29057 0.6911
17953996 17221.89251 0.69114
43385822 124683.12462 0.71243
25858738 205400.32242 0.69479
22119896 55477.3497 0.6971
94794558 106671.24802 0.69965
29246537 251165.3119 0.69983
48494343 41964.00944 0.70325
78024993 130361.80795 0.70326
46186851 42873.21541 0.70589
96231548 242038.8709 0.70604
66350802 581170.80831 0.70877
63425523 16463.76505 0.71015
91403618 106704.82591 0.71031
77441310 11712.70749 0.69137
89769233 148418.70254 0.71291
91037221 533410.54279 0.71317
38414103 304259.72714 0.71464
33403693 372097.19023 0.32864
43501637 38849.70618 0.8489
67362988 68561.78361 0.71774
36586266 138825.20667 0.71807
28276983 417557.83716 0.71883
