ID VALUE SCORE
44794353 369731.703 0.53638
93673268 526261.43297 0.6889
19430763 7407.71172 0.25369
22860013 363666.72632 0.05881
98770936 419099.28464 0.09783
56912236 320669.12821 0.05074
79835746 47087.87759 0.13419
12530970 382115.51781 0.4499
33101212 202552.53663 0.47967
76520125 551375.87152 0.92107
25332034 53921.38495 0.58397
21787264 489468.23672 0.64611
63216473 101695.26695 0.81836
97940433 58100.26388 0.84845
57980401 3953.29295 0.9527
31329815 77398.83402 0.07594
34513130 208333.15796 0.14758
4504016 116622.16434 0.17465
8399805 40709.59104 0.51901
15074715 305091.11388 0.68008
96911146 46134.50664 0.71481
95829413 488986.71867 0.94858
71707269 169395.6362 0.23203
51601176 98784.62313 0.09464
6465181 176599.1653 0.55762
98040633 57204.75578 0.66166
19135256 788720.8164 0.74941
30400008 208241.88436 0.84715
60338353 615040.4748 0.98824
72551375 647333.62067 0.43883
74726787 482724.93176 0.12806
59701114 261219.16432 0.65236
75335766 230157.19396 0.26365
80199371 57633.29203 0.24541
96836562 745626.70298 0.28668
7058965 108394.67959 0.66948
78606473 360274.32741 0.71876
71446104 714449.18312 0.98042
34696001 525152.52835 0.99158
18101313 54421.87791 0.96391
25600493 363607.07456 0.08744
7232172 327356.78726 0.93155
27596492 339377.79966 0.45497
26950047 243668.32156 0.57333
22688025 85305.8783 0.87269
43966884 14193.64573 0.22629
83284494 6872.43219 0.84047
96913471 50189.41767 0.33114
85768842 520910.47248 0.27382
44625152 170408.2567 0.32845
