ID VALUE SCORE
90912386 64021.12927 0.00066
37009549 734151.50461 0.00405
96093833 62138.82327 0.01036
7020353 280548.02657 0.01134
21126353 420837.19151 0.01231
95799059 4727.34032 0.01382
61738656 456729.05148 0.01615
74599136 72461.71626 0.01889
14544854 606716.06048 0.02118
57988442 148.72215 0.02798
47698890 36756.90201 0.03102
28592066 379359.52648 0.03237
7472998 365407.59064 0.03252
35070509 144203.23162 0.03373
65316873 306426.68438 0.03487
26649049 7885.92155 0.03522
89587714 376720.61668 0.03989
12149325 346365.8265 0.04055
12111460 7819.21478 0.0455
67573359 199894.00581 0.04814
8235764 71826.75642 0.04819
62952780 433549.65495 0.04838
92035955 456440.18305 0.0502
48697488 180590.68549 0.05092
33745984 430890.91711 0.05156
18339327 175418.56043 0.05207
20345442 559984.97296 0.0521
80879934 131187.40612 0.05419
90675439 218640.46544 0.05435
17199977 130054.78283 0.05558
6363402 55919.38512 0.05698
97215885 17467.45231 0.06161
43420772 721466.56953 0.0658
43321659 188908.81757 0.06978
60885230 136527.27012 0.07058
94796312 408776.43344 0.07185
18682856 199090.15995 0.07433
38633128 82690.72839 0.07846
33841070 251157.08219 0.08117
72786001 224377.96464 0.08182
82708579 172292.23508 0.08184
607765 188716.7453 0.08206
11247883 240542.18134 0.08256
18338113 254442.96777 0.08366
79631222 220907.44665 0.08492
45039726 117121.21138 0.08611
50242153 72241.09916 0.09454
66270080 434850.63567 0.10024
11391679 234281.84129 0.10097
42415349 304843.94791 0.1023
68700137 94757.82728 0.1051
40592834 168587.0586 0.10796
88364969 507609.62169 0.10954
36129025 423597.05183 0.11061
17930623 18693.63445 0.11364
54991922 15133.195 0.12311
69157005 133109.62914 0.12388
31854065 266148.76781 0.12549
52050372 773179.2663 0.12702
84901936 74187.12621 0.12729
95373114 19098.84459 0.12747
77361477 726443.3437 0.13243
16174703 46421.11527 0.13546
72422836 35705.85669 0.13703
49741722 493605.80354 0.138
57972029 277155.52858 0.14282
88395999 341381.46941 0.1448
43817678 158615.5703 0.14569
26760179 207964.20874 0.14639
